# csv_version=1
# scenario="HM_human"
# t0_unix=1781255013.8783102
# t0_iso="2026-06-12T18:03:33+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=false
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
2.825,,,0.018,0,,0.019,2.374,2.374,,2048,,0.025,7.385,7.385,,2048,,0.024,3.077,3.077,,2048,,0.017,8.791,8.791,,2039,,-0.002,2.022,2.022,,2048,,-0.000,11.956,11.868,,2043,,-0.026,3.077,3.077,,2049
2.877,,,0.026,0,,0.018,2.374,2.374,,2048,,0.027,7.385,7.385,,2048,,-0.005,3.077,3.077,,2048,,0.015,8.791,8.791,,2039,,-0.002,2.022,2.022,,2048,,0.008,11.956,11.956,,2044,,-0.030,3.077,3.077,,2049
2.922,,,0.008,0,,0.018,2.374,2.374,,2048,,0.029,7.385,7.473,,2049,,-0.030,3.077,3.077,,2048,,0.013,8.791,8.791,,2039,,0.001,2.022,2.022,,2048,,0.009,11.956,11.868,,2043,,-0.034,3.077,3.077,,2049
2.976,,,0.016,0,,0.022,2.374,2.374,,2048,,0.035,7.385,7.385,,2048,,-0.087,3.077,3.077,,2048,,0.005,8.791,8.791,,2039,,0.021,2.022,2.022,,2048,,0.012,11.956,11.868,,2043,,-0.043,3.077,3.077,,2049
3.022,,,0.033,0,,0.025,2.374,2.374,,2048,,0.035,7.385,7.385,,2048,,-0.111,3.077,3.077,,2048,,-0.000,8.791,8.879,,2040,,0.030,2.022,2.022,,2048,,0.013,11.956,11.956,,2044,,-0.046,3.077,3.077,,2049
3.072,,,0.084,0,,0.025,2.374,2.374,,2048,,0.035,7.385,7.385,,2048,,-0.111,3.077,3.077,,2048,,-0.000,8.791,8.791,,2039,,0.030,2.022,2.022,,2048,,0.013,11.956,11.868,,2043,,-0.046,3.077,3.077,,2049
3.122,,,0.133,0,,0.025,2.374,2.374,,2048,,0.035,7.385,7.385,,2048,,-0.111,3.077,3.077,,2048,,-0.000,8.791,8.791,,2039,,0.030,2.022,2.022,,2048,,0.013,11.956,11.956,,2044,,-0.046,3.077,3.077,,2049
3.174,,,0.015,0,,0.037,2.374,2.374,,2048,,0.043,7.385,7.473,,2049,,-0.177,3.077,3.077,,2048,,0.011,8.791,8.791,,2039,,0.115,2.022,2.022,,2048,,0.014,11.956,11.868,,2043,,-0.033,3.077,3.077,,2049
3.226,,,0.025,0,,0.036,2.374,2.374,,2048,,0.042,7.385,7.385,,2048,,-0.198,3.077,3.077,,2048,,0.012,8.791,8.791,,2039,,0.134,2.022,2.022,,2048,,0.019,11.956,11.868,,2043,,-0.031,3.077,3.077,,2049
3.276,,,0.000,0,,0.037,2.374,2.374,,2048,,0.040,7.385,7.385,,2048,,-0.218,3.077,3.077,,2048,,0.006,8.791,8.791,,2039,,0.159,2.022,2.022,,2048,,0.018,11.956,11.868,,2043,,-0.032,3.077,3.077,,2049
3.322,,,0.005,0,,0.043,2.374,2.374,,2048,,0.043,7.385,7.385,,2048,,-0.228,3.077,3.077,,2048,,0.006,8.791,8.879,,2040,,0.182,2.022,2.022,,2048,,0.013,11.956,11.868,,2043,,-0.032,3.077,3.077,,2049
3.374,,,0.011,0,,0.054,2.374,2.374,,2048,,0.049,7.385,7.385,,2048,,-0.233,3.077,3.077,,2048,,0.003,8.791,8.791,,2039,,0.216,2.022,2.022,,2048,,0.011,11.956,11.868,,2043,,-0.031,3.077,3.077,,2049
3.422,,,0.003,0,,0.056,2.374,2.374,,2048,,0.049,7.385,7.385,,2048,,-0.244,3.077,3.077,,2048,,0.001,8.791,8.879,,2040,,0.228,2.022,2.022,,2048,,0.014,11.956,11.868,,2043,,-0.027,3.077,3.077,,2049
3.472,,,0.017,0,,0.056,2.374,2.374,,2048,,0.048,7.385,7.385,,2048,,-0.288,3.077,3.077,,2048,,0.006,8.791,8.791,,2039,,0.241,2.022,2.022,,2048,,0.019,11.956,11.956,,2044,,-0.021,3.077,3.077,,2049
3.522,,,0.006,0,,0.048,2.374,2.374,,2048,,0.046,7.385,7.385,,2048,,-0.355,3.077,3.077,,2048,,0.011,8.791,8.791,,2039,,0.260,2.022,2.022,,2048,,0.024,11.956,11.868,,2043,,-0.014,3.077,3.077,,2049
3.573,,,0.010,0,,0.040,2.374,2.374,,2048,,0.043,7.385,7.385,,2048,,-0.406,3.077,3.077,,2048,,0.014,8.791,8.791,,2039,,0.275,2.022,2.022,,2048,,0.030,11.956,11.956,,2044,,-0.011,3.077,3.077,,2049
3.622,,,0.020,0,,0.027,2.374,2.374,,2048,,0.032,7.385,7.385,,2048,,-0.500,3.077,3.077,,2048,,0.012,8.791,8.791,,2039,,0.294,2.022,2.022,,2048,,0.034,11.956,11.956,,2044,,-0.010,3.077,3.077,,2049
3.672,,,0.000,0,,0.021,2.374,2.374,,2048,,0.022,7.385,7.385,,2048,,-0.586,3.077,3.077,,2048,,0.011,8.791,8.879,,2040,,0.322,2.022,2.022,,2048,,0.032,11.956,11.956,,2044,,-0.011,3.077,3.077,,2049
3.723,,,0.006,0,,0.014,2.374,2.374,,2048,,0.012,7.385,7.385,,2048,,-0.669,3.077,3.077,,2048,,0.008,8.791,8.879,,2040,,0.340,2.022,2.022,,2048,,0.032,11.956,11.956,,2044,,-0.011,3.077,3.077,,2049
3.774,,,0.012,0,,0.002,2.374,2.374,,2048,,0.001,7.385,7.385,,2048,,-0.799,3.077,3.077,,2048,,0.009,8.791,8.791,,2039,,0.373,2.022,2.022,,2048,,0.035,11.956,11.956,,2044,,-0.007,3.077,3.077,,2049
3.826,,,0.000,0,,-0.014,2.374,2.374,,2048,,-0.010,7.385,7.385,,2048,,-0.919,3.077,3.077,,2048,,0.006,8.791,8.791,,2039,,0.400,2.022,2.022,,2048,,0.043,11.956,11.868,,2043,,-0.005,3.077,3.077,,2049
3.872,,,0.000,0,,-0.029,2.374,2.374,,2048,,-0.020,7.385,7.385,,2048,,-1.038,3.077,3.077,,2048,,0.006,8.791,8.791,,2039,,0.420,2.022,2.022,,2048,,0.047,11.956,11.868,,2043,,-0.003,3.077,3.077,,2049
3.923,,,0.006,0,,-0.047,2.374,2.374,,2048,,-0.032,7.385,7.473,,2049,,-1.173,3.077,3.077,,2048,,-0.000,8.791,8.791,,2039,,0.449,2.022,2.022,,2048,,0.053,11.956,11.868,,2043,,-0.005,3.077,3.077,,2049
3.973,,,0.005,0,,-0.058,2.374,2.374,,2048,,-0.041,7.385,7.385,,2048,,-1.310,1.846,2.989,,2047,,-0.009,8.791,8.791,,2039,,0.480,2.022,2.022,,2048,,0.054,11.956,11.956,,2044,,-0.006,3.077,3.077,,2049
4.022,,,0.039,0,,-0.061,2.374,2.374,,2048,,-0.047,7.385,7.473,,2049,,-1.449,1.846,2.637,,2043,,-0.010,8.791,8.879,,2040,,0.507,2.022,2.022,,2048,,0.054,11.956,11.868,,2043,,-0.007,3.077,3.077,,2049
4.072,,,0.000,0,,-0.061,2.374,2.374,,2048,,-0.054,7.385,7.473,,2049,,-1.569,1.495,2.198,,2038,,-0.020,8.791,8.879,,2040,,0.542,2.022,2.022,,2048,,0.052,11.956,11.868,,2043,,-0.012,3.077,3.077,,2049
4.122,,,0.006,0,,-0.060,2.374,2.374,,2048,,-0.060,7.385,7.385,,2048,,-1.716,1.495,1.846,,2034,,-0.032,8.791,8.791,,2039,,0.587,2.022,2.022,,2048,,0.046,11.956,11.868,,2043,,-0.015,3.077,3.077,,2049
4.172,,,0.005,0,,-0.058,2.374,2.374,,2048,,-0.063,7.385,7.385,,2048,,-1.832,1.231,1.582,,2031,,-0.035,8.791,8.879,,2040,,0.624,2.022,2.022,,2048,,0.040,11.956,11.868,,2043,,-0.016,3.077,3.077,,2049
4.222,,,0.005,0,,-0.050,2.374,2.374,,2048,,-0.057,7.385,7.385,,2048,,-1.962,1.231,1.407,,2029,,-0.032,8.791,8.879,,2040,,0.675,2.022,2.022,,2048,,0.033,11.956,11.868,,2043,,-0.017,3.077,3.077,,2049
4.277,,,0.011,0,,-0.034,2.374,2.374,,2048,,-0.041,7.385,7.385,,2048,,-2.065,1.231,1.319,,2028,,-0.037,8.791,8.879,,2040,,0.730,2.022,2.022,,2048,,0.025,11.956,11.868,,2043,,-0.023,3.077,3.077,,2049
4.325,,,0.000,0,,-0.020,2.374,2.374,,2048,,-0.029,7.385,7.385,,2048,,-2.134,0.967,1.231,,2027,,-0.041,8.791,8.791,,2039,,0.770,2.022,2.022,,2048,,0.018,11.956,11.956,,2044,,-0.027,3.077,3.077,,2049
4.372,,,0.018,0,,-0.012,2.374,2.374,,2048,,-0.026,7.385,7.385,,2048,,-2.182,0.967,1.143,,2026,,-0.042,8.791,8.791,,2039,,0.791,2.022,2.022,,2048,,0.015,11.956,11.956,,2044,,-0.026,3.077,3.077,,2049
4.422,,,0.005,0,,0.005,2.374,2.374,,2048,,-0.028,7.385,7.385,,2048,,-2.271,0.967,1.055,,2025,,-0.045,8.791,8.791,,2039,,0.824,2.813,2.022,,2048,,0.006,11.956,11.868,,2043,,-0.025,3.077,3.077,,2049
4.476,,,0.013,0,,0.028,2.374,2.374,,2048,,-0.044,7.385,7.385,,2048,,-2.331,0.703,0.967,,2024,,-0.057,8.791,8.791,,2039,,0.870,2.813,2.022,,2048,,-0.008,11.956,11.956,,2044,,-0.024,3.077,3.077,,2049
4.528,,,0.000,0,,0.055,2.374,2.374,,2048,,-0.061,7.385,7.385,,2048,,-2.363,0.703,0.879,,2023,,-0.058,8.791,8.791,,2039,,0.910,2.813,2.022,,2048,,-0.022,11.956,11.956,,2044,,-0.017,3.077,3.077,,2049
4.572,,,0.000,0,,0.070,2.374,2.374,,2048,,-0.074,7.385,7.385,,2048,,-2.373,0.703,0.791,,2022,,-0.057,8.791,8.879,,2040,,0.930,2.813,2.022,,2048,,-0.029,11.956,11.868,,2043,,-0.015,3.077,3.077,,2049
4.623,,,0.006,0,,0.099,2.374,2.374,,2048,,-0.106,7.385,7.385,,2048,,-2.393,0.703,0.703,,2021,,-0.056,8.791,8.879,,2040,,0.989,2.813,2.022,,2048,,-0.044,11.956,11.868,,2043,,-0.006,3.077,3.077,,2049
4.673,,,0.005,0,,0.124,2.374,2.374,,2048,,-0.130,7.385,7.385,,2048,,-2.409,0.703,0.703,,2021,,-0.049,8.791,8.791,,2039,,1.031,3.077,2.022,,2048,,-0.054,11.956,11.956,,2044,,0.001,3.077,3.077,,2049
4.728,,,0.000,0,,0.147,2.374,2.374,,2048,,-0.154,7.385,7.385,,2048,,-2.421,0.703,0.703,,2021,,-0.050,8.791,8.791,,2039,,1.086,3.077,2.198,,2050,,-0.060,11.956,11.868,,2043,,0.007,3.077,3.077,,2049
4.772,,,0.000,0,,0.160,2.374,2.374,,2048,,-0.158,7.385,7.385,,2048,,-2.425,0.703,0.703,,2021,,-0.048,8.791,8.791,,2039,,1.115,3.077,2.462,,2053,,-0.063,11.956,11.956,,2044,,0.010,3.077,3.077,,2049
4.822,,,0.014,0,,0.181,2.374,2.374,,2048,,-0.157,7.385,7.385,,2048,,-2.433,0.703,0.703,,2021,,-0.050,8.791,8.879,,2040,,1.163,3.077,2.725,,2056,,-0.067,11.956,11.956,,2044,,0.012,3.077,3.077,,2049
4.872,,,0.007,0,,0.196,2.374,2.374,,2048,,-0.153,7.385,7.385,,2048,,-2.433,0.703,0.703,,2021,,-0.066,8.791,8.791,,2039,,1.223,3.077,2.725,,2056,,-0.077,11.956,11.956,,2044,,0.006,3.077,3.077,,2049
4.922,,,0.016,0,,0.207,2.374,2.374,,2048,,-0.141,7.385,7.385,,2048,,-2.419,0.703,0.703,,2021,,-0.071,8.791,8.791,,2039,,1.263,3.077,2.725,,2056,,-0.086,11.956,11.956,,2044,,0.004,3.077,3.077,,2049
4.974,,,0.010,0,,0.217,2.374,2.374,,2048,,-0.117,7.385,7.473,,2049,,-2.385,0.703,0.703,,2021,,-0.072,8.791,8.791,,2039,,1.320,3.341,2.725,,2056,,-0.092,11.956,11.868,,2043,,0.004,3.077,3.077,,2049
