# csv_version=1
# scenario="HM_human"
# t0_unix=1781485775.7681658
# t0_iso="2026-06-15T10:09:35+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=true
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
0.682,,,0.000,0,,0.478,0.000,0.000,,2048,,0.474,0.000,0.000,,2048,,1.088,0.000,0.000,,2048,,2.679,2.725,2.374,,2067,,-4.367,-4.308,-3.780,,2000,,1.902,1.758,1.758,,2070,,-0.897,0.000,0.088,,2050
0.731,,,0.002,0,,0.474,0.000,0.000,,2048,,0.472,0.000,0.000,,2048,,1.074,0.000,0.000,,2048,,2.678,2.725,2.374,,2067,,-4.379,-4.308,-3.780,,2000,,1.904,1.758,1.758,,2070,,-0.899,0.000,0.088,,2050
0.781,,,0.017,0,,0.465,0.000,0.000,,2048,,0.471,0.000,0.000,,2048,,1.062,0.000,0.000,,2048,,2.678,2.725,2.374,,2067,,-4.387,-4.308,-3.780,,2000,,1.910,1.758,1.758,,2070,,-0.904,0.000,0.088,,2050
0.831,,,0.008,0,,0.456,0.000,0.000,,2048,,0.469,0.000,0.000,,2048,,1.067,0.000,0.000,,2048,,2.679,2.725,2.374,,2067,,-4.390,-4.308,-3.780,,2000,,1.915,1.758,1.758,,2070,,-0.904,0.000,0.088,,2050
0.881,,,0.004,0,,0.450,0.000,0.000,,2048,,0.467,0.000,0.000,,2048,,1.069,0.000,0.000,,2048,,2.682,2.725,2.374,,2067,,-4.396,-4.308,-3.780,,2000,,1.918,1.758,1.758,,2070,,-0.904,0.000,0.088,,2050
0.931,,,0.003,0,,0.447,0.000,0.000,,2048,,0.460,0.000,0.000,,2048,,1.068,0.000,0.000,,2048,,2.678,2.725,2.374,,2067,,-4.411,-4.308,-3.780,,2000,,1.920,1.758,1.758,,2070,,-0.905,0.000,0.088,,2050
0.981,,,0.018,0,,0.442,0.000,0.000,,2048,,0.450,0.000,0.000,,2048,,1.052,0.000,0.000,,2048,,2.677,2.725,2.374,,2067,,-4.419,-4.308,-3.780,,2000,,1.928,1.758,1.758,,2070,,-0.898,0.000,0.088,,2050
1.037,,,0.019,0,,0.435,0.000,0.000,,2048,,0.437,0.000,0.000,,2048,,1.028,0.000,0.000,,2048,,2.678,2.725,2.374,,2067,,-4.428,-4.308,-3.780,,2000,,1.935,1.758,1.758,,2070,,-0.892,0.000,0.088,,2050
1.081,,,0.003,0,,0.430,0.000,0.000,,2048,,0.429,0.000,0.000,,2048,,1.013,0.000,0.000,,2048,,2.678,2.725,2.374,,2067,,-4.432,-4.308,-3.780,,2000,,1.941,1.758,1.758,,2070,,-0.887,0.000,0.088,,2050
1.131,,,0.004,0,,0.421,0.000,0.000,,2048,,0.412,0.000,0.000,,2048,,0.985,0.000,0.000,,2048,,2.673,2.725,2.374,,2067,,-4.434,-4.308,-3.780,,2000,,1.944,1.758,1.758,,2070,,-0.883,0.000,0.088,,2050
1.187,,,0.019,0,,0.411,0.000,0.000,,2048,,0.395,0.000,0.000,,2048,,0.965,0.000,0.000,,2048,,2.674,2.725,2.374,,2067,,-4.439,-4.308,-3.780,,2000,,1.954,1.758,1.758,,2070,,-0.872,0.000,0.088,,2050
1.232,,,0.015,0,,0.406,0.000,0.000,,2048,,0.385,0.000,0.000,,2048,,0.958,0.000,0.000,,2048,,2.672,2.725,2.374,,2067,,-4.442,-4.308,-3.780,,2000,,1.956,1.758,1.758,,2070,,-0.869,0.000,0.088,,2050
1.288,,,0.017,0,,0.396,0.000,0.000,,2048,,0.365,0.000,0.000,,2048,,0.927,0.000,0.000,,2048,,2.676,2.725,2.374,,2067,,-4.445,-4.308,-3.780,,2000,,1.968,1.758,1.758,,2070,,-0.864,0.000,0.088,,2050
1.331,,,0.006,0,,0.393,0.000,0.000,,2048,,0.358,0.000,0.000,,2048,,0.915,0.000,0.000,,2048,,2.676,2.725,2.374,,2067,,-4.448,-4.308,-3.780,,2000,,1.974,1.758,1.758,,2070,,-0.864,0.000,0.088,,2050
1.381,,,0.001,0,,0.387,0.000,0.000,,2048,,0.346,0.000,0.000,,2048,,0.892,0.000,0.000,,2048,,2.674,2.725,2.374,,2067,,-4.460,-4.308,-3.780,,2000,,1.980,2.022,1.758,,2070,,-0.864,0.000,0.088,,2050
1.439,,,0.024,0,,0.379,0.000,0.000,,2048,,0.334,0.000,0.000,,2048,,0.868,0.000,0.000,,2048,,2.673,2.725,2.374,,2067,,-4.469,-4.308,-3.780,,2000,,1.986,2.022,1.758,,2070,,-0.862,0.000,0.088,,2050
1.486,,,0.015,0,,0.370,0.000,0.000,,2048,,0.326,0.000,0.000,,2048,,0.858,0.000,0.000,,2048,,2.675,2.725,2.374,,2067,,-4.473,-4.308,-3.780,,2000,,1.995,2.022,1.758,,2070,,-0.861,0.000,0.088,,2050
1.531,,,0.008,0,,0.365,0.000,0.000,,2048,,0.321,0.000,0.000,,2048,,0.852,0.000,0.000,,2048,,2.674,2.725,2.374,,2067,,-4.477,-4.308,-3.780,,2000,,1.998,2.022,1.758,,2070,,-0.859,0.000,0.088,,2050
1.581,,,0.003,0,,0.359,0.000,0.088,,2049,,0.314,0.000,0.000,,2048,,0.844,0.000,0.000,,2048,,2.672,2.725,2.374,,2067,,-4.486,-4.308,-3.780,,2000,,2.002,2.022,1.758,,2070,,-0.859,0.000,0.088,,2050
1.631,,,0.014,0,,0.359,0.000,0.000,,2048,,0.311,0.000,0.000,,2048,,0.833,0.000,0.000,,2048,,2.671,2.725,2.374,,2067,,-4.501,-4.308,-3.780,,2000,,1.999,2.022,1.758,,2070,,-0.861,0.000,0.088,,2050
1.681,,,0.010,0,,0.355,0.000,0.000,,2048,,0.308,0.000,0.000,,2048,,0.820,0.000,0.000,,2048,,2.668,2.725,2.374,,2067,,-4.505,-4.308,-3.780,,2000,,2.005,2.022,1.758,,2070,,-0.860,0.000,0.088,,2050
1.731,,,0.003,0,,0.347,0.000,0.000,,2048,,0.305,0.000,0.000,,2048,,0.798,0.000,0.000,,2048,,2.666,2.725,2.374,,2067,,-4.506,-4.308,-3.780,,2000,,2.010,2.022,1.758,,2070,,-0.862,0.000,0.088,,2050
1.789,,,0.000,0,,0.338,0.000,0.000,,2048,,0.303,0.000,0.000,,2048,,0.784,0.000,0.000,,2048,,2.661,2.725,2.374,,2067,,-4.514,-4.308,-3.780,,2000,,2.011,2.022,1.758,,2070,,-0.869,0.000,0.088,,2050
1.834,,,0.017,0,,0.327,0.000,0.000,,2048,,0.298,0.000,0.000,,2048,,0.778,0.000,0.000,,2048,,2.657,2.725,2.374,,2067,,-4.520,-4.308,-3.780,,2000,,2.014,2.022,1.758,,2070,,-0.871,0.000,0.088,,2050
1.886,,,0.017,0,,0.314,0.000,0.000,,2048,,0.295,0.000,0.000,,2048,,0.780,0.000,0.000,,2048,,2.658,2.725,2.374,,2067,,-4.524,-4.308,-3.780,,2000,,2.020,2.022,1.758,,2070,,-0.870,0.000,0.088,,2050
1.931,,,0.003,0,,0.306,0.000,0.000,,2048,,0.293,0.000,0.000,,2048,,0.781,0.000,0.000,,2048,,2.658,2.725,2.374,,2067,,-4.531,-4.571,-3.780,,2000,,2.021,2.022,1.758,,2070,,-0.871,0.000,0.088,,2050
1.981,,,0.002,0,,0.299,0.000,0.000,,2048,,0.287,0.000,0.000,,2048,,0.769,0.000,0.000,,2048,,2.658,2.725,2.374,,2067,,-4.540,-4.571,-3.780,,2000,,2.021,2.022,1.758,,2070,,-0.873,0.000,0.088,,2050
2.031,,,0.001,0,,0.291,0.000,0.000,,2048,,0.280,0.000,0.000,,2048,,0.756,0.000,0.000,,2048,,2.655,2.725,2.374,,2067,,-4.536,-4.571,-3.868,,1999,,2.026,2.022,1.758,,2070,,-0.875,0.000,0.088,,2050
2.081,,,0.051,0,,0.286,0.000,0.000,,2048,,0.277,0.000,0.000,,2048,,0.751,0.000,0.000,,2048,,2.653,2.725,2.374,,2067,,-4.534,-4.571,-4.044,,1997,,2.029,2.022,1.758,,2070,,-0.874,0.000,0.088,,2050
2.138,,,0.000,0,,0.267,0.000,0.000,,2048,,0.265,0.000,0.000,,2048,,0.725,0.000,0.000,,2048,,2.644,2.725,2.374,,2067,,-4.549,-4.571,-4.220,,1995,,2.028,2.022,1.758,,2070,,-0.874,0.000,0.088,,2050
2.181,,,0.013,0,,0.263,0.000,0.000,,2048,,0.264,0.000,0.000,,2048,,0.719,0.000,0.000,,2048,,2.643,2.725,2.374,,2067,,-4.555,-4.571,-4.220,,1995,,2.027,2.022,1.758,,2070,,-0.876,0.000,0.088,,2050
2.237,,,0.019,0,,0.256,0.000,0.000,,2048,,0.256,0.000,0.000,,2048,,0.718,0.000,0.000,,2048,,2.637,2.725,2.374,,2067,,-4.565,-4.571,-4.220,,1995,,2.023,2.022,1.758,,2070,,-0.877,0.000,0.088,,2050
2.286,,,0.011,0,,0.252,0.000,0.000,,2048,,0.255,0.000,0.000,,2048,,0.726,0.000,0.000,,2048,,2.636,2.725,2.374,,2067,,-4.572,-4.571,-4.220,,1995,,2.026,2.022,1.758,,2070,,-0.884,0.000,0.088,,2050
2.335,,,0.009,0,,0.250,0.000,0.000,,2048,,0.261,0.000,0.000,,2048,,0.725,0.000,0.000,,2048,,2.645,2.725,2.374,,2067,,-4.578,-4.571,-4.220,,1995,,2.031,2.022,1.758,,2070,,-0.893,0.000,0.088,,2050
2.381,,,0.011,0,,0.251,0.000,0.000,,2048,,0.266,0.000,0.000,,2048,,0.718,0.000,0.000,,2048,,2.658,2.725,2.374,,2067,,-4.579,-4.571,-4.220,,1995,,2.042,2.022,1.758,,2070,,-0.899,0.000,0.088,,2050
2.432,,,0.015,0,,0.248,0.000,0.000,,2048,,0.276,0.000,0.000,,2048,,0.698,0.000,0.000,,2048,,2.688,2.725,2.374,,2067,,-4.574,-4.571,-4.220,,1995,,2.067,2.022,1.758,,2070,,-0.909,0.000,0.088,,2050
2.481,,,0.028,0,,0.242,0.000,0.000,,2048,,0.279,0.000,0.000,,2048,,0.680,0.000,0.000,,2048,,2.707,2.725,2.374,,2067,,-4.564,-4.571,-4.220,,1995,,2.087,2.022,1.758,,2070,,-0.914,0.000,0.088,,2050
2.539,,,0.014,0,,0.227,0.000,0.000,,2048,,0.272,0.000,0.000,,2048,,0.661,0.000,0.000,,2048,,2.718,2.725,2.374,,2067,,-4.541,-4.571,-4.220,,1995,,2.111,2.022,1.758,,2070,,-0.913,0.000,0.088,,2050
2.581,,,0.019,0,,0.216,0.000,0.000,,2048,,0.266,0.000,0.000,,2048,,0.649,0.000,0.000,,2048,,2.722,2.725,2.374,,2067,,-4.528,-4.571,-4.220,,1995,,2.124,2.022,1.758,,2070,,-0.910,0.000,0.088,,2050
2.631,,,0.015,0,,0.211,0.000,0.000,,2048,,0.261,0.000,0.000,,2048,,0.618,0.000,0.000,,2048,,2.729,2.725,2.374,,2067,,-4.522,-4.571,-4.220,,1995,,2.126,2.022,1.758,,2070,,-0.911,0.000,0.088,,2050
2.681,,,0.001,0,,0.213,0.000,0.000,,2048,,0.253,0.000,0.000,,2048,,0.569,0.000,0.000,,2048,,2.727,2.725,2.374,,2067,,-4.520,-4.571,-4.220,,1995,,2.114,2.022,1.758,,2070,,-0.921,0.000,0.088,,2050
2.732,,,0.004,0,,0.215,0.000,0.000,,2048,,0.252,0.000,0.000,,2048,,0.536,0.000,0.000,,2048,,2.729,2.725,2.374,,2067,,-4.514,-4.571,-4.220,,1995,,2.103,2.022,1.758,,2070,,-0.927,0.000,0.088,,2050
2.781,,,0.003,0,,0.213,0.000,0.000,,2048,,0.252,0.000,0.000,,2048,,0.521,0.000,0.000,,2048,,2.729,2.725,2.374,,2067,,-4.504,-4.571,-4.220,,1995,,2.101,2.022,1.758,,2070,,-0.929,0.000,0.088,,2050
2.831,,,0.017,0,,0.210,0.000,0.000,,2048,,0.250,0.000,0.000,,2048,,0.515,0.000,0.000,,2048,,2.726,2.725,2.374,,2067,,-4.504,-4.571,-4.220,,1995,,2.093,2.022,1.758,,2070,,-0.931,0.000,0.088,,2050
2.882,,,0.015,0,,0.205,0.000,0.088,,2049,,0.251,0.000,0.000,,2048,,0.515,0.000,0.000,,2048,,2.721,2.725,2.374,,2067,,-4.506,-4.571,-4.220,,1995,,2.089,2.022,1.758,,2070,,-0.931,0.000,0.088,,2050
2.931,,,0.002,0,,0.199,0.000,0.000,,2048,,0.251,0.000,0.000,,2048,,0.512,0.000,0.000,,2048,,2.716,2.725,2.374,,2067,,-4.505,-4.571,-4.220,,1995,,2.088,2.022,1.758,,2070,,-0.931,0.000,0.088,,2050
2.988,,,0.011,0,,0.197,0.000,0.000,,2048,,0.254,0.000,0.000,,2048,,0.510,0.000,0.000,,2048,,2.714,2.725,2.374,,2067,,-4.512,-4.571,-4.220,,1995,,2.084,2.022,1.758,,2070,,-0.935,0.000,0.088,,2050
3.032,,,0.002,0,,0.196,0.000,0.000,,2048,,0.256,0.000,0.000,,2048,,0.510,0.000,0.000,,2048,,2.711,2.725,2.374,,2067,,-4.515,-4.571,-4.220,,1995,,2.085,2.022,1.758,,2070,,-0.938,0.000,0.088,,2050
3.081,,,0.015,0,,0.194,0.000,0.000,,2048,,0.257,0.000,0.000,,2048,,0.508,0.000,0.000,,2048,,2.706,2.725,2.374,,2067,,-4.522,-4.571,-4.220,,1995,,2.081,2.022,1.758,,2070,,-0.941,0.000,0.088,,2050
3.131,,,0.011,0,,0.192,0.000,0.088,,2049,,0.261,0.000,0.000,,2048,,0.505,0.000,0.000,,2048,,2.705,2.725,2.374,,2067,,-4.524,-4.571,-4.220,,1995,,2.082,2.022,1.758,,2070,,-0.943,0.000,0.088,,2050
3.187,,,0.012,0,,0.190,0.000,0.000,,2048,,0.265,0.000,0.000,,2048,,0.513,0.000,0.000,,2048,,2.704,2.725,2.374,,2067,,-4.523,-4.571,-4.220,,1995,,2.083,2.022,1.758,,2070,,-0.945,0.000,0.088,,2050
3.231,,,0.003,0,,0.191,0.000,0.000,,2048,,0.266,0.000,0.000,,2048,,0.518,0.000,0.000,,2048,,2.703,2.725,2.374,,2067,,-4.524,-4.571,-4.220,,1995,,2.080,2.022,1.758,,2070,,-0.945,0.000,0.088,,2050
3.282,,,0.014,0,,0.192,0.000,0.000,,2048,,0.266,0.000,0.000,,2048,,0.528,0.000,0.000,,2048,,2.689,2.725,2.374,,2067,,-4.524,-4.571,-4.220,,1995,,2.067,2.022,1.758,,2070,,-0.947,0.000,0.088,,2050
3.332,,,0.004,0,,0.195,0.000,0.000,,2048,,0.268,0.000,0.000,,2048,,0.540,0.000,0.000,,2048,,2.660,2.725,2.374,,2067,,-4.531,-4.571,-4.220,,1995,,2.038,2.022,1.758,,2070,,-0.938,0.000,0.088,,2050
3.385,,,0.013,0,,0.199,0.000,0.000,,2048,,0.264,0.000,0.000,,2048,,0.545,0.000,0.000,,2048,,2.621,2.725,2.374,,2067,,-4.545,-4.571,-4.220,,1995,,1.997,2.022,1.758,,2070,,-0.929,0.000,0.088,,2050
3.437,,,0.011,0,,0.203,0.000,0.000,,2048,,0.261,0.000,0.000,,2048,,0.545,0.000,0.000,,2048,,2.603,2.725,2.374,,2067,,-4.557,-4.571,-4.220,,1995,,1.983,2.022,1.758,,2070,,-0.924,0.000,0.088,,2050
3.481,,,0.000,0,,0.205,0.000,0.000,,2048,,0.259,0.000,0.000,,2048,,0.542,0.000,0.000,,2048,,2.598,2.725,2.374,,2067,,-4.563,-4.571,-4.220,,1995,,1.980,2.022,1.758,,2070,,-0.923,0.000,0.088,,2050
3.531,,,0.012,0,,0.210,0.000,0.000,,2048,,0.253,0.000,0.000,,2048,,0.543,0.000,0.000,,2048,,2.600,2.725,2.374,,2067,,-4.581,-4.571,-4.220,,1995,,1.982,2.022,1.758,,2070,,-0.929,0.000,0.088,,2050
3.581,,,0.010,0,,0.215,0.000,0.000,,2048,,0.251,0.000,0.000,,2048,,0.532,0.000,0.000,,2048,,2.623,2.725,2.374,,2067,,-4.600,-4.571,-4.220,,1995,,1.997,2.022,1.758,,2070,,-0.940,0.000,0.088,,2050
3.632,,,0.006,0,,0.216,0.000,0.000,,2048,,0.251,0.000,0.000,,2048,,0.528,0.000,0.000,,2048,,2.646,2.725,2.374,,2067,,-4.604,-4.571,-4.220,,1995,,2.021,2.022,1.758,,2070,,-0.949,0.000,0.088,,2050
3.681,,,0.001,0,,0.213,0.000,0.000,,2048,,0.247,0.000,0.000,,2048,,0.531,0.000,0.000,,2048,,2.673,2.725,2.374,,2067,,-4.595,-4.571,-4.220,,1995,,2.047,2.022,1.758,,2070,,-0.954,0.000,0.088,,2050
3.737,,,0.017,0,,0.210,0.000,0.000,,2048,,0.241,0.000,0.000,,2048,,0.536,0.000,0.000,,2048,,2.688,2.725,2.374,,2067,,-4.554,-4.571,-4.220,,1995,,2.065,2.022,1.758,,2070,,-0.953,0.000,0.088,,2050
3.787,,,0.017,0,,0.206,0.000,0.000,,2048,,0.236,0.000,0.000,,2048,,0.534,0.000,0.000,,2048,,2.677,2.725,2.374,,2067,,-4.514,-4.571,-4.220,,1995,,2.064,2.022,1.758,,2070,,-0.945,0.000,0.088,,2050
3.833,,,0.004,0,,0.200,0.000,0.000,,2048,,0.228,0.000,0.000,,2048,,0.530,0.000,0.000,,2048,,2.659,2.725,2.374,,2067,,-4.495,-4.571,-4.220,,1995,,2.051,2.022,1.758,,2070,,-0.936,0.000,0.088,,2050
3.882,,,0.001,0,,0.193,0.000,0.000,,2048,,0.221,0.000,0.000,,2048,,0.532,0.000,0.000,,2048,,2.635,2.725,2.374,,2067,,-4.486,-4.571,-4.220,,1995,,2.040,2.022,1.758,,2070,,-0.928,0.000,0.088,,2050
3.931,,,0.014,0,,0.186,0.000,0.000,,2048,,0.216,0.000,0.000,,2048,,0.541,0.000,0.000,,2048,,2.618,2.725,2.374,,2067,,-4.487,-4.571,-4.220,,1995,,2.037,2.022,1.758,,2070,,-0.925,0.000,0.088,,2050
3.981,,,0.003,0,,0.178,0.000,0.000,,2048,,0.210,0.000,0.000,,2048,,0.547,0.000,0.000,,2048,,2.605,2.725,2.374,,2067,,-4.488,-4.571,-4.220,,1995,,2.036,2.022,1.758,,2070,,-0.923,0.000,0.088,,2050
4.031,,,0.003,0,,0.172,0.000,0.000,,2048,,0.208,0.000,0.000,,2048,,0.545,0.000,0.000,,2048,,2.597,2.725,2.374,,2067,,-4.484,-4.571,-4.220,,1995,,2.034,2.022,1.758,,2070,,-0.916,0.000,0.088,,2050
4.081,,,0.036,0,,0.167,0.000,0.000,,2048,,0.204,0.000,0.000,,2048,,0.538,0.000,0.000,,2048,,2.578,2.725,2.374,,2067,,-4.479,-4.571,-4.220,,1995,,2.018,2.022,1.758,,2070,,-0.909,0.000,0.088,,2050
4.131,,,0.008,0,,0.164,0.000,0.000,,2048,,0.202,0.000,0.000,,2048,,0.540,0.000,0.000,,2048,,2.555,2.725,2.374,,2067,,-4.484,-4.571,-4.220,,1995,,1.998,2.022,1.758,,2070,,-0.904,0.000,0.088,,2050
4.181,,,0.003,0,,0.159,0.000,0.000,,2048,,0.203,0.000,0.000,,2048,,0.546,0.000,0.000,,2048,,2.533,2.725,2.374,,2067,,-4.485,-4.571,-4.220,,1995,,1.981,2.022,1.758,,2070,,-0.898,0.000,0.088,,2050
4.237,,,0.000,0,,0.155,0.000,0.000,,2048,,0.203,0.000,0.000,,2048,,0.557,0.000,0.000,,2048,,2.520,2.725,2.374,,2067,,-4.496,-4.571,-4.220,,1995,,1.971,2.022,1.758,,2070,,-0.899,0.000,0.088,,2050
4.287,,,0.020,0,,0.154,0.000,0.000,,2048,,0.203,0.000,0.000,,2048,,0.556,0.000,0.000,,2048,,2.509,2.725,2.374,,2067,,-4.510,-4.571,-4.220,,1995,,1.964,2.022,1.758,,2070,,-0.898,0.000,0.088,,2050
4.331,,,0.004,0,,0.153,0.000,0.000,,2048,,0.204,0.000,0.000,,2048,,0.546,0.000,0.000,,2048,,2.501,2.462,2.374,,2067,,-4.520,-4.571,-4.220,,1995,,1.961,2.022,1.758,,2070,,-0.897,0.000,0.088,,2050
4.381,,,0.004,0,,0.150,0.000,0.000,,2048,,0.205,0.000,0.000,,2048,,0.538,0.000,0.000,,2048,,2.493,2.462,2.374,,2067,,-4.530,-4.571,-4.220,,1995,,1.954,2.022,1.758,,2070,,-0.896,0.000,0.088,,2050
4.438,,,0.027,0,,0.146,0.000,0.000,,2048,,0.207,0.000,0.000,,2048,,0.536,0.000,0.000,,2048,,2.491,2.462,2.374,,2067,,-4.546,-4.571,-4.220,,1995,,1.953,2.022,1.758,,2070,,-0.896,0.000,0.088,,2050
4.485,,,0.018,0,,0.145,0.000,0.000,,2048,,0.210,0.000,0.000,,2048,,0.535,0.000,0.000,,2048,,2.490,2.462,2.374,,2067,,-4.564,-4.571,-4.220,,1995,,1.953,2.022,1.758,,2070,,-0.902,0.000,0.088,,2050
4.538,,,0.018,0,,0.143,0.000,0.000,,2048,,0.212,0.000,0.000,,2048,,0.524,0.000,0.000,,2048,,2.490,2.462,2.374,,2067,,-4.583,-4.571,-4.220,,1995,,1.953,2.022,1.758,,2070,,-0.904,0.000,0.088,,2050
4.587,,,0.013,0,,0.139,0.000,0.000,,2048,,0.212,0.000,0.000,,2048,,0.515,0.000,0.000,,2048,,2.488,2.462,2.374,,2067,,-4.598,-4.571,-4.220,,1995,,1.951,2.022,1.758,,2070,,-0.907,0.000,0.088,,2050
4.631,,,0.022,0,,0.135,0.000,0.000,,2048,,0.213,0.000,0.000,,2048,,0.511,0.000,0.000,,2048,,2.488,2.462,2.374,,2067,,-4.610,-4.571,-4.220,,1995,,1.949,2.022,1.758,,2070,,-0.908,0.000,0.088,,2050
4.681,,,0.017,0,,0.133,0.000,0.000,,2048,,0.212,0.000,0.000,,2048,,0.510,0.000,0.000,,2048,,2.480,2.462,2.374,,2067,,-4.626,-4.571,-4.220,,1995,,1.942,2.022,1.758,,2070,,-0.913,0.000,0.088,,2050
