# csv_version=1
# scenario="S1_track_j1"
# t0_unix=1781245413.9507632
# t0_iso="2026-06-12T15:23:33+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=false
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
0.650,,,0.003,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.700,,,0.012,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.749,,,0.013,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.800,,,0.010,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.849,,,0.005,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.900,,,0.002,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
0.950,,,0.016,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.000,,,0.011,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.050,,,0.008,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.100,,,0.020,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.150,,,0.015,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.200,,,0.005,0,,5.629,,9.670,,2048,,7.832,,6.681,,2048,,-2.559,,-2.725,,2048,,9.121,,8.615,,2041,,-12.347,,12.835,,2042,,-1.860,,7.736,,2044,,1.223,,-2.549,,2049
1.250,MARK:base_changed_j1_2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j2_2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j3_2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j4_2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j5_2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j6_2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,MARK:base_changed_j7_2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.250,,,0.005,0,,-0.001,9.670,9.670,,2048,,0.009,6.681,6.681,,2048,,0.021,-2.725,-2.725,,2048,,0.004,8.615,8.615,,2041,,-0.044,12.835,12.835,,2042,,-0.022,7.736,7.736,,2044,,-0.009,-2.549,-2.549,,2049
1.300,,,0.004,0,,-0.000,9.670,9.670,,2048,,0.007,6.681,6.681,,2048,,0.024,-2.725,-2.725,,2048,,0.004,8.615,8.615,,2041,,-0.082,12.835,12.835,,2042,,-0.043,7.736,7.736,,2044,,-0.019,-2.549,-2.549,,2049
1.350,,,0.001,0,,0.007,9.670,9.670,,2048,,0.005,6.681,6.681,,2048,,0.014,-2.725,-2.725,,2048,,0.010,8.615,8.615,,2041,,-0.135,12.835,12.835,,2042,,-0.094,7.736,7.736,,2044,,-0.035,-2.549,-2.549,,2049
1.400,,,0.006,0,,0.025,9.670,9.670,,2048,,0.004,6.681,6.681,,2048,,-0.002,-2.725,-2.725,,2048,,0.013,8.615,8.615,,2041,,-0.198,12.835,12.835,,2042,,-0.152,7.736,7.736,,2044,,-0.047,-2.549,-2.549,,2049
1.450,,,0.008,0,,0.051,9.670,9.670,,2048,,-0.007,6.681,6.681,,2048,,-0.020,-2.725,-2.725,,2048,,-0.013,8.615,8.615,,2041,,-0.240,12.835,12.835,,2042,,-0.240,7.736,7.736,,2044,,-0.082,-2.549,-2.549,,2049
1.500,,,0.002,0,,0.089,9.670,9.670,,2048,,-0.030,6.681,6.681,,2048,,-0.034,-2.725,-2.725,,2048,,-0.062,8.615,8.615,,2041,,-0.308,12.835,12.835,,2042,,-0.358,7.736,7.736,,2044,,-0.119,-2.549,-2.549,,2049
1.549,,,0.000,0,,0.142,9.670,9.670,,2048,,-0.088,6.681,6.681,,2048,,-0.031,-2.725,-2.725,,2048,,-0.152,8.615,8.615,,2041,,-0.428,12.835,12.835,,2042,,-0.559,7.736,7.736,,2044,,-0.156,-2.549,-2.549,,2049
1.600,,,0.018,0,,0.204,9.670,9.670,,2048,,-0.193,6.681,6.681,,2048,,0.026,-2.725,-2.725,,2048,,-0.292,8.615,8.615,,2041,,-0.829,12.044,12.835,,2042,,-0.964,6.769,7.736,,2044,,-0.153,-2.549,-2.549,,2049
1.650,,,0.002,0,,0.265,9.670,9.670,,2048,,-0.389,6.681,6.681,,2048,,0.188,-2.725,-2.725,,2048,,-0.520,8.615,8.615,,2041,,-2.130,10.725,12.747,,2041,,-1.678,6.066,7.648,,2043,,-0.076,-2.549,-2.549,,2049
1.700,,,0.007,0,,0.338,9.670,9.670,,2048,,-0.664,6.681,6.681,,2048,,0.636,-2.725,-2.725,,2048,,-0.751,8.615,8.615,,2041,,-4.133,8.703,12.132,,2034,,-2.896,4.835,7.297,,2039,,0.061,-2.549,-2.549,,2049
1.750,,,0.004,0,,0.423,9.670,9.670,,2048,,-1.071,5.626,6.681,,2048,,1.559,-1.143,-2.725,,2048,,-0.927,8.615,8.615,,2041,,-6.177,6.681,10.813,,2019,,-4.440,3.253,6.505,,2030,,0.252,-2.549,-2.549,,2049
1.800,,,0.002,0,,0.536,9.670,9.670,,2048,,-1.708,5.011,6.505,,2046,,2.783,0.088,-2.725,,2048,,-1.056,8.615,8.615,,2041,,-7.553,5.275,9.231,,2001,,-5.562,2.198,5.363,,2017,,0.558,-2.549,-2.549,,2049
1.850,,,0.003,0,,0.682,9.670,9.670,,2048,,-2.480,4.220,6.330,,2044,,3.893,1.143,-2.198,,2054,,-1.170,8.615,8.615,,2041,,-8.498,4.308,7.297,,1979,,-6.389,1.319,4.044,,2002,,0.865,-2.549,-2.549,,2049
1.900,,,0.046,0,,0.770,9.670,9.670,,2048,,-2.916,3.780,5.978,,2040,,4.478,1.758,-1.319,,2064,,-1.243,8.615,8.615,,2041,,-8.992,3.868,5.714,,1961,,-6.792,0.967,2.901,,1989,,1.008,-2.549,-2.549,,2049
1.952,,,0.016,0,,1.104,10.725,9.670,,2048,,-4.848,1.846,5.275,,2032,,6.791,4.044,-0.176,,2077,,-1.882,6.945,8.615,,2041,,-10.146,2.725,4.571,,1948,,-8.086,-0.352,2.110,,1980,,1.360,-2.549,-2.549,,2049
2.001,,,0.015,0,,1.297,10.989,9.670,,2048,,-6.405,0.264,4.571,,2024,,7.900,5.187,1.143,,2092,,-2.358,6.418,8.264,,2037,,-10.832,2.022,3.956,,1941,,-8.783,-1.055,1.670,,1975,,1.733,-0.967,-2.462,,2050
2.054,,,0.000,0,,1.456,10.989,9.758,,2049,,-7.967,-1.319,3.604,,2013,,8.673,5.978,2.637,,2109,,-2.816,5.802,7.297,,2026,,-11.632,1.231,3.077,,1931,,-9.378,-1.670,0.967,,1967,,2.226,-0.352,-2.110,,2054
2.100,,,0.017,0,,1.538,10.989,9.934,,2051,,-9.130,-2.462,2.637,,2002,,9.028,6.330,3.780,,2122,,-3.098,5.538,6.857,,2021,,-12.144,0.703,2.549,,1925,,-9.805,-2.110,0.440,,1961,,2.595,0.088,-1.407,,2062
2.150,,,0.002,0,,1.668,11.253,10.286,,2055,,-11.599,-4.923,1.319,,1987,,9.811,7.121,4.747,,2133,,-3.641,5.011,6.505,,2017,,-13.205,-0.352,1.846,,1917,,-10.693,-2.989,-0.088,,1955,,3.339,0.791,-0.615,,2071
2.199,,,0.000,0,,1.734,11.253,10.374,,2056,,-13.920,-7.209,-0.352,,1968,,10.690,8.000,5.626,,2143,,-4.215,4.396,5.890,,2010,,-14.207,-1.407,1.055,,1908,,-11.591,-3.868,-0.703,,1948,,3.892,1.319,0.000,,2078
2.250,,,0.003,0,,1.787,11.253,10.549,,2058,,-15.684,-8.967,-2.198,,1947,,11.375,8.615,6.330,,2151,,-4.719,3.868,5.538,,2006,,-15.032,-2.198,0.176,,1898,,-12.246,-4.484,-1.407,,1940,,4.386,1.846,0.615,,2085
2.300,,,0.006,0,,1.842,11.516,10.549,,2058,,-17.530,-10.813,-4.132,,1925,,12.017,9.319,7.033,,2159,,-5.261,3.341,5.099,,2001,,-15.985,-3.165,-0.791,,1887,,-12.838,-5.099,-2.110,,1932,,4.879,2.374,1.231,,2092
2.350,,,0.002,0,,1.911,11.516,10.549,,2058,,-19.456,-12.747,-6.066,,1903,,12.883,10.198,7.824,,2168,,-5.775,2.813,4.484,,1994,,-17.074,-4.220,-1.582,,1878,,-13.569,-5.802,-2.549,,1927,,5.329,2.813,1.758,,2098
2.400,,,0.020,0,,1.964,11.516,10.637,,2059,,-21.556,-14.857,-8.000,,1881,,14.072,11.341,8.527,,2176,,-6.322,2.286,4.044,,1989,,-18.287,-5.451,-2.462,,1868,,-14.384,-6.681,-2.901,,1923,,5.750,3.165,2.462,,2106
2.450,,,0.007,0,,2.018,11.516,10.637,,2059,,-23.371,-16.703,-9.846,,1860,,14.915,12.220,9.231,,2184,,-6.801,1.846,3.429,,1982,,-19.373,-6.505,-3.341,,1858,,-15.111,-7.385,-3.341,,1918,,6.125,3.429,2.901,,2111
2.500,,,0.005,0,,2.023,11.516,10.637,,2059,,-25.594,-18.901,-11.692,,1839,,15.534,12.835,10.022,,2193,,-7.351,1.231,2.813,,1975,,-20.332,-7.473,-4.484,,1845,,-15.905,-8.176,-3.868,,1912,,6.510,3.780,2.989,,2112
2.549,,,0.003,0,,2.020,11.516,10.725,,2060,,-27.797,-21.099,-13.363,,1820,,16.217,13.451,10.989,,2204,,-7.900,0.703,2.286,,1969,,-21.458,-8.615,-5.538,,1833,,-16.568,-8.791,-4.396,,1906,,6.962,4.396,3.341,,2116
2.599,,,0.004,0,,1.985,11.516,10.725,,2060,,-30.034,-23.385,-15.385,,1797,,17.028,14.330,11.868,,2214,,-8.499,0.088,1.846,,1964,,-22.417,-9.582,-6.505,,1822,,-17.305,-9.582,-5.011,,1899,,7.350,4.835,3.780,,2121
2.650,,,0.018,0,,1.937,11.516,10.637,,2059,,-32.209,-25.495,-17.407,,1774,,17.586,14.857,12.659,,2223,,-9.101,-0.527,1.495,,1960,,-23.308,-10.462,-7.385,,1812,,-18.018,-10.286,-5.626,,1892,,7.706,5.187,4.220,,2126
2.699,,,0.005,0,,1.894,11.516,10.637,,2059,,-33.806,-27.165,-19.341,,1752,,17.953,15.209,13.275,,2230,,-9.578,-0.791,0.967,,1954,,-24.067,-11.253,-8.264,,1802,,-18.654,-10.901,-6.330,,1884,,7.961,5.451,4.659,,2131
2.749,,,0.005,0,,1.848,11.516,10.725,,2060,,-35.174,-28.484,-21.363,,1729,,18.278,15.560,13.890,,2237,,-10.014,-1.407,0.264,,1946,,-24.874,-12.044,-9.231,,1791,,-19.167,-11.429,-6.857,,1878,,8.211,5.451,5.099,,2136
2.800,,,0.005,0,,1.790,11.516,10.637,,2059,,-37.194,-30.505,-23.297,,1707,,18.715,16.000,14.418,,2243,,-10.670,-2.022,-0.352,,1939,,-26.254,-13.451,-10.022,,1782,,-19.911,-12.132,-7.209,,1874,,8.479,5.714,5.275,,2138
2.851,,,0.018,0,,1.753,11.516,10.725,,2060,,-39.098,-32.440,-24.879,,1689,,19.113,16.352,14.857,,2248,,-11.326,-2.725,-1.055,,1931,,-27.951,-15.121,-10.813,,1773,,-20.821,-13.099,-7.648,,1869,,8.702,5.978,5.451,,2140
2.900,,,0.007,0,,1.748,11.516,10.725,,2060,,-40.519,-33.846,-26.549,,1670,,19.516,16.791,15.209,,2252,,-11.793,-2.989,-1.582,,1925,,-29.731,-16.879,-12.044,,1759,,-21.717,-13.978,-8.176,,1863,,8.882,6.242,5.714,,2143
2.950,,,0.007,0,,1.731,11.516,10.637,,2059,,-42.108,-35.429,-28.132,,1652,,20.484,17.758,15.560,,2256,,-12.335,-3.692,-2.110,,1919,,-31.724,-18.901,-13.538,,1742,,-22.866,-15.121,-8.879,,1855,,9.036,6.505,5.890,,2145
3.000,,,0.004,0,,1.769,11.516,10.725,,2060,,-43.860,-37.187,-29.714,,1634,,21.220,18.462,16.000,,2261,,-12.900,-4.308,-2.374,,1916,,-34.096,-21.275,-15.385,,1721,,-24.350,-16.615,-9.670,,1846,,8.953,6.505,6.154,,2148
3.050,,,0.004,0,,1.923,11.516,10.637,,2059,,-45.957,-39.297,-31.209,,1617,,21.618,18.725,16.527,,2267,,-13.479,-4.835,-2.901,,1910,,-35.897,-23.033,-17.143,,1701,,-25.833,-18.110,-10.637,,1835,,8.783,6.242,6.154,,2148
3.105,,,0.008,0,,2.059,11.516,10.725,,2060,,-46.903,-40.264,-32.879,,1598,,21.719,18.989,17.407,,2277,,-13.700,-5.099,-3.692,,1901,,-36.659,-23.824,-19.429,,1675,,-26.393,-18.637,-12.044,,1819,,8.730,6.242,6.242,,2149
3.150,,,0.008,0,,2.811,12.484,10.725,,2060,,-49.732,-43.077,-34.462,,1580,,21.837,18.989,17.846,,2282,,-14.236,-5.451,-3.780,,1900,,-39.112,-26.286,-21.011,,1657,,-28.339,-20.571,-12.923,,1809,,8.321,5.890,6.154,,2148
3.200,,,0.007,0,,3.647,13.275,10.725,,2060,,-52.073,-45.363,-36.220,,1560,,21.743,18.989,18.286,,2287,,-14.638,-6.066,-4.220,,1895,,-41.011,-28.220,-22.505,,1640,,-29.818,-22.066,-13.978,,1797,,7.910,5.363,5.890,,2145
3.250,,,0.005,0,,4.589,14.242,10.901,,2062,,-54.452,-47.736,-37.978,,1540,,21.463,18.725,18.462,,2289,,-15.041,-6.418,-4.747,,1889,,-43.294,-30.418,-24.352,,1619,,-31.345,-23.648,-15.209,,1783,,7.354,4.835,5.714,,2143
3.300,,,0.003,0,,5.456,15.121,11.341,,2067,,-56.693,-50.022,-40.000,,1517,,20.899,18.198,18.462,,2289,,-15.429,-6.857,-4.923,,1887,,-44.954,-32.088,-26.286,,1597,,-32.437,-24.703,-16.703,,1766,,6.971,4.571,5.451,,2140
3.350,,,0.005,0,,6.061,15.736,12.132,,2076,,-58.391,-51.692,-42.022,,1494,,20.142,17.407,18.462,,2289,,-15.854,-7.209,-5.099,,1885,,-46.158,-33.319,-28.484,,1572,,-33.159,-25.407,-18.022,,1751,,6.832,4.308,5.011,,2135
3.400,,,0.006,0,,6.553,16.264,13.011,,2086,,-60.143,-53.451,-44.044,,1471,,19.228,16.527,18.374,,2288,,-16.398,-7.824,-5.626,,1879,,-47.499,-34.637,-30.242,,1552,,-33.906,-26.198,-19.077,,1739,,6.667,4.308,4.484,,2129
3.450,,,0.001,0,,7.038,16.703,13.890,,2096,,-62.085,-55.385,-45.978,,1449,,18.126,15.385,18.022,,2284,,-17.097,-8.440,-6.330,,1871,,-49.184,-36.308,-31.824,,1534,,-34.706,-26.989,-20.132,,1727,,6.661,4.308,4.308,,2127
3.500,,,0.004,0,,7.604,17.231,14.593,,2104,,-64.002,-57.319,-47.912,,1427,,17.174,14.418,17.407,,2277,,-17.841,-9.231,-6.945,,1864,,-50.795,-37.978,-33.319,,1517,,-35.551,-27.780,-20.835,,1719,,6.637,4.044,4.308,,2127
3.549,,,0.018,0,,8.480,18.110,15.121,,2110,,-65.839,-59.165,-49.846,,1405,,16.295,13.538,16.527,,2267,,-18.433,-9.846,-7.736,,1855,,-52.710,-39.912,-34.989,,1498,,-36.535,-28.835,-21.538,,1711,,6.445,4.044,4.220,,2126
3.599,,,0.006,0,,9.265,18.901,15.560,,2115,,-67.238,-60.571,-51.604,,1385,,15.723,13.187,15.560,,2256,,-18.882,-10.110,-8.264,,1849,,-54.388,-41.582,-36.747,,1478,,-37.435,-29.714,-22.154,,1704,,6.191,3.780,4.132,,2125
3.649,,,0.006,0,,10.193,19.868,16.088,,2121,,-68.904,-62.242,-53.363,,1365,,14.922,12.220,14.593,,2245,,-19.247,-10.462,-8.791,,1843,,-56.468,-43.604,-38.681,,1456,,-38.418,-30.681,-23.209,,1692,,5.889,3.516,3.868,,2122
3.700,,,0.005,0,,11.130,20.835,16.703,,2128,,-70.628,-63.912,-55.033,,1346,,14.037,11.341,13.714,,2235,,-19.650,-11.077,-9.055,,1840,,-58.066,-45.275,-40.527,,1435,,-39.306,-31.560,-24.176,,1681,,5.566,2.989,3.516,,2118
3.749,,,0.018,0,,12.143,21.802,17.582,,2138,,-72.292,-65.582,-56.527,,1329,,13.172,10.462,12.923,,2226,,-20.071,-11.429,-9.319,,1837,,-59.998,-47.121,-42.549,,1412,,-40.389,-32.615,-25.231,,1669,,5.016,2.462,3.077,,2113
3.800,,,0.005,0,,13.214,22.857,18.462,,2148,,-73.774,-67.077,-58.198,,1310,,12.258,9.495,12.044,,2216,,-20.418,-11.780,-9.758,,1832,,-61.807,-48.967,-44.484,,1390,,-41.379,-33.670,-26.110,,1659,,4.498,1.934,2.813,,2110
3.850,,,0.007,0,,14.381,24.088,19.516,,2160,,-75.148,-68.484,-59.692,,1293,,11.239,8.527,11.253,,2207,,-20.659,-12.044,-10.110,,1828,,-62.981,-50.110,-46.593,,1366,,-42.432,-34.725,-26.989,,1649,,4.136,1.582,2.286,,2104
3.900,,,0.040,0,,15.760,25.407,20.484,,2171,,-76.487,-69.802,-61.099,,1277,,10.162,7.473,10.286,,2196,,-20.844,-12.044,-10.549,,1823,,-63.777,-50.901,-48.527,,1344,,-43.353,-35.604,-28.132,,1636,,3.668,1.143,1.758,,2098
3.950,,,0.013,0,,17.574,27.253,21.538,,2183,,-77.978,-71.297,-62.769,,1258,,8.591,5.890,9.407,,2186,,-21.061,-12.484,-10.549,,1823,,-64.553,-51.692,-49.934,,1328,,-44.102,-36.396,-29.451,,1621,,3.046,0.527,1.319,,2093
4.000,,,0.006,0,,20.523,30.154,22.769,,2197,,-79.961,-73.319,-64.352,,1240,,5.909,3.165,8.352,,2174,,-21.395,-12.747,-10.813,,1820,,-65.758,-52.923,-51.077,,1315,,-45.189,-37.451,-30.242,,1612,,2.028,-0.527,0.791,,2087
4.050,,,0.006,0,,23.394,33.055,24.440,,2216,,-81.584,-74.901,-65.758,,1224,,3.107,0.352,6.857,,2157,,-21.658,-13.011,-11.165,,1816,,-66.582,-53.714,-52.220,,1302,,-45.913,-38.154,-31.297,,1600,,1.286,-2.549,0.000,,2078
4.104,,,0.006,0,,26.391,36.044,26.549,,2240,,-83.099,-76.396,-67.429,,1205,,0.134,-2.725,4.923,,2135,,-21.947,-13.363,-11.604,,1811,,-67.181,-54.330,-53.275,,1290,,-46.580,-38.857,-32.352,,1588,,0.444,-2.549,-0.967,,2067
4.150,,,0.007,0,,28.803,38.505,28.923,,2267,,-84.295,-77.626,-69.011,,1187,,-2.215,-4.923,2.725,,2110,,-22.220,-13.626,-11.956,,1807,,-67.580,-54.769,-54.154,,1280,,-47.192,-39.473,-33.231,,1578,,-0.434,-2.549,-2.022,,2055
4.200,,,0.005,0,,31.437,41.143,31.736,,2299,,-85.491,-78.769,-70.505,,1170,,-4.541,-7.297,0.088,,2080,,-22.507,-13.890,-12.220,,1804,,-67.983,-55.121,-54.857,,1272,,-47.924,-40.176,-34.286,,1566,,-1.587,-4.132,-2.637,,2048
4.250,,,0.007,0,,33.584,43.253,34.637,,2332,,-86.440,-79.736,-72.088,,1152,,-6.487,-9.231,-2.725,,2048,,-22.798,-14.154,-12.571,,1800,,-68.252,-55.385,-55.209,,1268,,-48.649,-40.879,-35.341,,1554,,-2.561,-5.099,-2.901,,2045
4.300,,,0.003,0,,35.358,45.011,37.099,,2360,,-87.184,-80.527,-73.670,,1134,,-8.030,-10.725,-5.187,,2020,,-23.110,-14.505,-12.923,,1796,,-68.224,-55.385,-55.385,,1266,,-49.726,-42.022,-36.220,,1544,,-4.002,-6.593,-4.044,,2032
4.350,,,0.000,0,,36.063,45.714,39.560,,2388,,-87.489,-80.791,-74.901,,1120,,-8.400,-11.077,-7.473,,1994,,-23.376,-14.769,-13.187,,1793,,-67.753,-54.945,-55.473,,1265,,-50.982,-43.253,-37.187,,1533,,-5.864,-8.440,-5.538,,2015
4.400,,,0.006,0,,35.658,45.363,41.670,,2412,,-87.393,-80.791,-75.780,,1110,,-7.351,-10.110,-9.231,,1974,,-23.572,-14.769,-13.451,,1790,,-65.932,-53.099,-55.473,,1265,,-52.372,-44.659,-38.242,,1521,,-8.732,-11.253,-7.033,,1998
4.450,,,0.005,0,,34.819,44.484,43.077,,2428,,-87.086,-80.440,-76.659,,1100,,-6.144,-8.879,-10.286,,1962,,-23.680,-15.033,-13.714,,1787,,-61.271,-48.440,-55.473,,1265,,-54.100,-46.330,-39.648,,1505,,-11.636,-14.154,-9.143,,1974
4.500,,,0.004,0,,33.650,43.341,43.253,,2430,,-86.716,-80.000,-77.099,,1095,,-2.690,-5.451,-10.549,,1959,,-23.771,-15.033,-13.978,,1784,,-56.150,-43.341,-55.121,,1269,,-56.031,-48.264,-41.055,,1489,,-14.265,-16.791,-11.604,,1946
