# csv_version=1
# scenario="S1_track_j1"
# t0_unix=1781245471.510392
# t0_iso="2026-06-12T15:24:31+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=true
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
9.291,,,0.009,0,,83.479,83.516,73.758,,2887,,-2.046,-1.846,-1.495,,2031,,-11.790,-11.692,-10.901,,1924,,-22.843,-22.857,-20.044,,1830,,-0.798,0.000,2.022,,2065,,-12.241,-12.044,-9.846,,1931,,12.869,13.011,13.099,,2198
9.340,,,0.006,0,,84.134,84.132,74.286,,2893,,-2.337,-2.198,-1.495,,2031,,-11.930,-11.956,-10.989,,1923,,-23.082,-23.121,-20.396,,1826,,-0.794,0.000,2.022,,2065,,-12.278,-12.308,-10.198,,1927,,12.871,13.011,13.099,,2198
9.391,,,0.001,0,,84.531,84.396,75.780,,2910,,-2.645,-2.462,-1.495,,2031,,-12.075,-11.956,-10.989,,1923,,-23.276,-23.121,-20.396,,1826,,-0.860,-0.791,1.934,,2064,,-12.328,-12.308,-10.374,,1925,,12.861,13.011,13.187,,2199
9.440,,,0.008,0,,84.612,84.396,77.451,,2929,,-2.989,-2.813,-1.670,,2029,,-12.244,-12.220,-11.165,,1921,,-23.507,-23.385,-20.659,,1823,,-0.909,-0.791,1.758,,2062,,-12.351,-12.308,-10.374,,1925,,12.893,13.011,13.099,,2198
9.490,,,0.009,0,,84.456,84.396,78.945,,2946,,-3.316,-3.165,-1.934,,2026,,-12.483,-12.484,-11.341,,1919,,-23.752,-23.648,-21.275,,1816,,-0.903,-0.791,1.582,,2060,,-12.397,-12.308,-10.462,,1924,,12.939,13.011,13.099,,2198
9.541,,,0.009,0,,84.198,84.396,79.560,,2953,,-3.544,-3.429,-2.198,,2023,,-12.612,-12.484,-11.516,,1917,,-23.935,-23.912,-21.714,,1811,,-0.902,-0.791,1.582,,2060,,-12.451,-12.308,-10.462,,1924,,13.008,13.011,13.099,,2198
9.590,,,0.004,0,,83.879,84.044,79.560,,2953,,-3.659,-3.692,-2.374,,2021,,-12.690,-12.484,-11.692,,1915,,-23.997,-23.912,-21.978,,1808,,-0.876,-0.791,1.582,,2060,,-12.551,-12.571,-10.462,,1924,,13.086,13.011,13.099,,2198
9.640,,,0.000,0,,83.439,83.429,79.560,,2953,,-3.690,-3.692,-2.725,,2017,,-12.709,-12.747,-11.780,,1914,,-23.997,-23.912,-21.978,,1808,,-0.872,-0.791,1.582,,2060,,-12.704,-12.571,-10.462,,1924,,13.149,13.011,13.099,,2198
9.690,,,0.008,0,,82.968,82.989,79.560,,2953,,-3.656,-3.692,-2.901,,2015,,-12.618,-12.747,-11.868,,1913,,-24.021,-23.912,-21.978,,1808,,-0.839,-0.791,1.582,,2060,,-12.847,-12.835,-10.549,,1923,,13.221,13.011,13.099,,2198
9.741,,,0.009,0,,82.630,82.637,79.560,,2953,,-3.613,-3.692,-3.165,,2012,,-12.596,-12.747,-11.956,,1912,,-24.059,-23.912,-21.978,,1808,,-0.844,-0.791,1.582,,2060,,-12.974,-12.835,-10.813,,1920,,13.294,13.275,13.099,,2198
9.790,,,0.005,0,,82.425,82.637,79.560,,2953,,-3.569,-3.692,-3.165,,2012,,-12.582,-12.747,-12.044,,1911,,-24.116,-23.912,-21.978,,1808,,-0.863,-0.791,1.582,,2060,,-13.160,-13.187,-10.989,,1918,,13.353,13.275,13.451,,2202
9.841,,,0.003,0,,82.337,82.374,79.560,,2953,,-3.524,-3.692,-3.165,,2012,,-12.538,-12.747,-12.044,,1911,,-24.183,-24.176,-21.978,,1808,,-0.892,-0.791,1.582,,2060,,-13.356,-13.187,-11.077,,1917,,13.408,13.275,13.451,,2202
9.890,,,0.008,0,,82.313,82.374,79.560,,2953,,-3.486,-3.692,-3.165,,2012,,-12.507,-12.484,-12.132,,1910,,-24.259,-24.176,-21.978,,1808,,-0.941,-0.791,1.582,,2060,,-13.534,-13.451,-11.077,,1917,,13.458,13.275,13.363,,2201
9.941,,,0.007,0,,82.295,82.374,79.560,,2953,,-3.469,-3.429,-3.165,,2012,,-12.498,-12.484,-12.132,,1910,,-24.374,-24.176,-21.978,,1808,,-1.004,-0.791,1.582,,2060,,-13.650,-13.451,-11.077,,1917,,13.529,13.538,13.363,,2201
9.991,,,0.008,0,,82.250,82.374,79.560,,2953,,-3.459,-3.429,-3.165,,2012,,-12.491,-12.484,-12.132,,1910,,-24.477,-24.440,-22.066,,1807,,-1.045,-1.055,1.582,,2060,,-13.734,-13.714,-11.077,,1917,,13.609,13.538,13.538,,2203
10.040,,,0.003,0,,82.154,82.110,79.560,,2953,,-3.451,-3.429,-3.165,,2012,,-12.484,-12.484,-12.132,,1910,,-24.542,-24.440,-22.066,,1807,,-1.100,-1.055,1.582,,2060,,-13.814,-13.714,-11.077,,1917,,13.689,13.538,13.626,,2204
10.091,,,0.020,0,,82.008,82.110,79.560,,2953,,-3.458,-3.429,-3.165,,2012,,-12.491,-12.484,-12.132,,1910,,-24.585,-24.440,-22.066,,1807,,-1.147,-1.055,1.495,,2059,,-13.890,-13.714,-11.341,,1914,,13.781,13.802,13.626,,2204
10.140,,,0.033,0,,81.862,81.846,79.560,,2953,,-3.484,-3.429,-3.165,,2012,,-12.516,-12.484,-12.132,,1910,,-24.623,-24.440,-22.066,,1807,,-1.182,-1.055,1.319,,2057,,-13.959,-13.978,-11.692,,1910,,13.863,13.802,13.802,,2206
10.190,,,0.007,0,,81.730,81.846,79.473,,2952,,-3.544,-3.429,-3.165,,2012,,-12.556,-12.484,-12.132,,1910,,-24.659,-24.440,-22.066,,1807,,-1.226,-1.055,1.231,,2056,,-14.040,-13.978,-11.956,,1907,,13.917,13.802,13.978,,2208
10.241,,,0.040,0,,81.627,81.846,79.473,,2952,,-3.645,-3.429,-3.165,,2012,,-12.596,-12.484,-12.132,,1910,,-24.707,-24.703,-22.066,,1807,,-1.280,-1.319,1.231,,2056,,-14.130,-13.978,-12.132,,1905,,13.945,13.802,13.978,,2208
10.295,,,0.000,0,,81.478,81.582,79.473,,2952,,-3.948,-3.780,-3.165,,2012,,-12.719,-12.747,-12.132,,1910,,-24.839,-24.703,-22.505,,1802,,-1.333,-1.319,1.231,,2056,,-14.264,-14.242,-12.132,,1905,,13.967,13.802,13.978,,2208
10.341,,,0.000,0,,81.278,81.319,79.473,,2952,,-4.297,-4.132,-3.165,,2012,,-12.812,-12.747,-12.132,,1910,,-24.933,-24.967,-22.681,,1800,,-1.358,-1.319,1.231,,2056,,-14.347,-14.242,-12.132,,1905,,13.977,13.802,13.890,,2207
10.390,,,0.013,0,,81.098,81.055,79.473,,2952,,-4.512,-4.484,-3.165,,2012,,-12.822,-12.747,-12.132,,1910,,-24.966,-24.967,-22.945,,1797,,-1.325,-1.319,1.231,,2056,,-14.439,-14.242,-12.132,,1905,,13.966,13.802,13.978,,2208
10.440,,,0.008,0,,80.637,80.615,79.473,,2952,,-4.864,-4.747,-3.341,,2010,,-12.738,-12.747,-12.132,,1910,,-24.972,-24.967,-23.033,,1796,,-1.267,-1.319,1.231,,2056,,-14.570,-14.505,-12.044,,1906,,13.955,13.802,13.890,,2207
10.490,,,0.024,0,,80.082,80.088,79.473,,2952,,-5.117,-5.011,-3.516,,2008,,-12.636,-12.747,-12.132,,1910,,-24.953,-24.967,-23.033,,1796,,-1.128,-1.319,1.231,,2056,,-14.596,-14.505,-12.044,,1906,,13.964,13.802,13.890,,2207
10.542,,,0.014,0,,79.384,79.385,79.473,,2952,,-5.355,-5.363,-3.956,,2003,,-12.703,-12.747,-12.132,,1910,,-24.933,-24.967,-23.033,,1796,,-0.859,-0.879,1.231,,2056,,-14.502,-14.505,-12.044,,1906,,14.081,14.066,13.890,,2207
10.590,,,0.008,0,,79.073,79.033,79.033,,2947,,-5.445,-5.363,-4.308,,1999,,-12.725,-12.747,-12.132,,1910,,-24.924,-24.967,-23.121,,1795,,-0.712,0.000,1.231,,2056,,-14.469,-14.505,-12.132,,1905,,14.129,14.066,14.066,,2209
10.640,,,0.004,0,,78.488,78.505,78.418,,2940,,-5.613,-5.626,-4.659,,1995,,-12.736,-12.747,-12.132,,1910,,-24.920,-24.967,-23.121,,1795,,-0.391,0.000,1.231,,2056,,-14.423,-14.505,-12.132,,1905,,14.266,14.066,14.066,,2209
10.691,,,0.001,0,,78.131,78.154,77.626,,2931,,-5.729,-5.626,-4.835,,1993,,-12.732,-12.747,-12.132,,1910,,-24.933,-24.967,-23.033,,1796,,-0.164,0.000,1.231,,2056,,-14.437,-14.505,-12.132,,1905,,14.344,14.330,14.242,,2211
10.741,,,0.009,0,,77.860,77.890,77.187,,2926,,-5.861,-5.890,-4.923,,1992,,-12.721,-12.747,-12.132,,1910,,-24.962,-24.967,-23.033,,1796,,-0.011,0.000,1.231,,2056,,-14.499,-14.505,-12.308,,1903,,14.390,14.330,14.418,,2213
10.791,,,0.007,0,,77.672,77.890,76.923,,2923,,-6.001,-5.890,-5.011,,1991,,-12.739,-12.747,-12.132,,1910,,-24.977,-24.967,-23.121,,1795,,0.063,0.000,1.231,,2056,,-14.611,-14.505,-12.571,,1900,,14.405,14.330,14.418,,2213
10.840,,,0.005,0,,77.545,77.626,76.923,,2923,,-6.135,-6.154,-5.099,,1990,,-12.752,-12.747,-12.132,,1910,,-24.983,-24.967,-23.033,,1796,,0.092,0.000,1.231,,2056,,-14.722,-14.505,-12.659,,1899,,14.408,14.330,14.418,,2213
10.891,,,0.001,0,,77.476,77.626,76.835,,2922,,-6.263,-6.154,-5.275,,1988,,-12.754,-12.747,-12.132,,1910,,-24.993,-24.967,-23.121,,1795,,0.097,0.000,1.231,,2056,,-14.860,-14.769,-12.659,,1899,,14.394,14.330,14.418,,2213
10.941,,,0.009,0,,77.442,77.626,76.308,,2916,,-6.397,-6.418,-5.451,,1986,,-12.767,-12.747,-12.132,,1910,,-25.029,-24.967,-23.121,,1795,,0.097,0.000,1.231,,2056,,-15.001,-15.033,-12.659,,1899,,14.379,14.330,14.418,,2213
10.990,,,0.007,0,,77.458,77.626,76.044,,2913,,-6.574,-6.418,-5.714,,1983,,-12.837,-12.747,-12.132,,1910,,-25.064,-24.967,-23.033,,1796,,0.053,0.000,1.231,,2056,,-15.100,-15.033,-12.659,,1899,,14.379,14.330,14.418,,2213
11.040,,,0.006,0,,77.532,77.626,76.044,,2913,,-6.752,-6.681,-5.802,,1982,,-12.931,-12.747,-12.132,,1910,,-25.111,-24.967,-23.121,,1795,,-0.006,0.000,1.231,,2056,,-15.218,-15.033,-12.659,,1899,,14.355,14.330,14.418,,2213
11.090,,,0.005,0,,77.667,77.626,76.044,,2913,,-6.969,-6.945,-5.890,,1981,,-13.060,-13.011,-12.132,,1910,,-25.201,-25.231,-23.121,,1795,,-0.139,0.000,1.231,,2056,,-15.341,-15.297,-12.659,,1899,,14.310,14.330,14.418,,2213
11.141,,,0.020,0,,77.929,77.890,76.044,,2913,,-7.275,-7.297,-6.066,,1979,,-13.378,-13.363,-12.220,,1909,,-25.347,-25.231,-23.121,,1795,,-0.342,0.000,1.231,,2056,,-15.470,-15.297,-12.747,,1898,,14.246,14.330,14.418,,2213
11.190,,,0.007,0,,78.308,78.330,76.044,,2913,,-7.639,-7.648,-6.242,,1977,,-13.798,-13.802,-12.220,,1909,,-25.534,-25.495,-23.209,,1794,,-0.616,0.000,1.231,,2056,,-15.606,-15.560,-13.099,,1894,,14.168,14.330,14.418,,2213
11.241,,,0.005,0,,78.770,78.769,76.044,,2913,,-8.074,-8.088,-6.330,,1976,,-14.244,-14.242,-12.396,,1907,,-25.774,-25.758,-23.297,,1793,,-0.911,-0.879,1.231,,2056,,-15.717,-15.560,-13.451,,1890,,14.105,14.066,14.418,,2213
11.290,,,0.006,0,,79.219,79.209,76.044,,2913,,-8.503,-8.527,-6.681,,1972,,-14.624,-14.593,-12.747,,1903,,-26.029,-26.022,-23.560,,1790,,-1.192,-1.231,1.231,,2056,,-15.833,-15.824,-13.626,,1888,,14.037,14.066,14.418,,2213
11.341,,,0.001,0,,79.562,79.560,76.044,,2913,,-8.874,-8.879,-7.033,,1968,,-14.900,-14.857,-13.275,,1897,,-26.223,-26.022,-24.000,,1785,,-1.448,-1.231,1.231,,2056,,-15.928,-15.824,-13.626,,1888,,13.991,14.066,14.418,,2213
11.391,,,0.008,0,,79.753,79.560,76.044,,2913,,-9.121,-9.143,-7.473,,1963,,-15.084,-15.121,-13.802,,1891,,-26.333,-26.286,-24.264,,1782,,-1.620,-1.495,1.231,,2056,,-16.006,-15.824,-13.626,,1888,,13.979,14.066,14.418,,2213
11.441,,,0.008,0,,79.791,79.824,76.044,,2913,,-9.232,-9.143,-7.824,,1959,,-15.145,-15.121,-14.066,,1888,,-26.399,-26.286,-24.352,,1781,,-1.750,-1.758,1.231,,2056,,-16.084,-16.088,-13.714,,1887,,13.989,14.066,14.418,,2213
11.490,,,0.006,0,,79.713,79.824,76.044,,2913,,-9.214,-9.143,-8.264,,1954,,-15.095,-15.121,-14.330,,1885,,-26.442,-26.286,-24.352,,1781,,-1.777,-1.758,1.231,,2056,,-16.158,-16.088,-13.714,,1887,,14.013,14.066,14.418,,2213
11.540,,,0.004,0,,79.574,79.560,76.044,,2913,,-9.081,-9.143,-8.527,,1951,,-14.970,-15.121,-14.505,,1883,,-26.443,-26.286,-24.352,,1781,,-1.760,-1.758,1.231,,2056,,-16.224,-16.088,-13.626,,1888,,14.066,14.066,14.418,,2213
11.590,,,0.000,0,,79.435,79.560,76.044,,2913,,-8.902,-8.879,-8.615,,1950,,-14.842,-14.857,-14.593,,1882,,-26.409,-26.286,-24.352,,1781,,-1.712,-1.758,1.231,,2056,,-16.268,-16.088,-13.714,,1887,,14.151,14.066,14.418,,2213
11.640,,,0.009,0,,79.255,79.297,76.044,,2913,,-8.540,-8.527,-8.703,,1949,,-14.687,-14.857,-14.681,,1881,,-26.371,-26.286,-24.352,,1781,,-1.641,-1.758,1.231,,2056,,-16.297,-16.088,-13.714,,1887,,14.285,14.066,14.418,,2213
11.690,,,0.009,0,,79.114,79.297,76.044,,2913,,-7.907,-7.912,-8.703,,1949,,-14.533,-14.593,-14.681,,1881,,-26.330,-26.286,-24.352,,1781,,-1.546,-1.758,1.231,,2056,,-16.344,-16.352,-13.714,,1887,,14.432,14.330,14.418,,2213
11.740,,,0.005,0,,79.037,79.033,76.044,,2913,,-7.068,-7.033,-8.703,,1949,,-14.364,-14.330,-14.769,,1880,,-26.290,-26.286,-24.352,,1781,,-1.409,-1.495,1.231,,2056,,-16.383,-16.352,-13.978,,1884,,14.580,14.593,14.418,,2213
11.791,,,0.003,0,,79.048,79.033,76.044,,2913,,-5.898,-5.890,-8.527,,1951,,-14.153,-14.330,-14.681,,1881,,-26.220,-26.286,-24.352,,1781,,-1.244,-1.231,1.231,,2056,,-16.410,-16.352,-14.242,,1881,,14.733,14.593,14.593,,2215
11.840,,,0.010,0,,79.137,79.033,76.044,,2913,,-4.613,-4.571,-8.088,,1956,,-13.867,-14.066,-14.418,,1884,,-26.142,-26.286,-24.352,,1781,,-1.108,-1.231,1.231,,2056,,-16.472,-16.352,-14.242,,1881,,14.855,14.857,14.681,,2216
11.890,,,0.007,0,,79.369,79.385,76.044,,2913,,-2.809,-2.813,-7.473,,1963,,-13.347,-13.363,-14.242,,1886,,-26.057,-26.022,-24.352,,1781,,-0.951,-0.967,1.231,,2056,,-16.574,-16.615,-14.242,,1881,,14.959,14.857,14.769,,2217
11.940,,,0.007,0,,79.820,79.824,76.044,,2913,,-0.765,0.000,-6.330,,1976,,-12.733,-12.747,-14.066,,1888,,-25.927,-26.022,-24.352,,1781,,-0.773,0.000,1.231,,2056,,-16.591,-16.615,-14.330,,1880,,15.053,14.857,14.945,,2219
11.990,,,0.005,0,,80.609,80.615,76.044,,2913,,1.846,1.846,-4.747,,1994,,-11.879,-11.868,-13.714,,1892,,-25.780,-25.758,-24.352,,1781,,-0.608,0.000,1.231,,2056,,-16.653,-16.615,-14.593,,1877,,15.134,15.121,15.033,,2220
12.040,,,0.008,0,,81.535,81.495,76.044,,2913,,4.260,4.220,-2.989,,2014,,-10.920,-10.901,-13.363,,1896,,-25.716,-25.758,-24.352,,1781,,-0.498,0.000,1.231,,2056,,-16.757,-16.615,-14.681,,1876,,15.218,15.121,15.209,,2222
12.090,,,0.009,0,,82.458,82.462,76.044,,2913,,6.425,6.418,-0.791,,2039,,-10.077,-10.110,-12.835,,1902,,-25.677,-25.758,-24.352,,1781,,-0.352,0.000,1.231,,2056,,-16.793,-16.615,-14.769,,1875,,15.308,15.121,15.209,,2222
12.143,,,0.014,0,,84.298,84.308,76.044,,2913,,11.182,11.165,1.495,,2065,,-8.544,-8.527,-12.132,,1910,,-25.760,-25.758,-24.352,,1781,,-0.166,0.000,1.231,,2056,,-16.802,-16.615,-14.769,,1875,,15.554,15.385,15.209,,2222
12.192,,,0.000,0,,85.493,85.451,76.484,,2918,,13.855,13.890,4.132,,2095,,-7.444,-7.473,-11.165,,1921,,-25.912,-25.758,-24.352,,1781,,-0.029,0.000,1.231,,2056,,-16.708,-16.615,-15.033,,1872,,15.725,15.648,15.648,,2227
12.241,,,0.020,0,,86.488,86.505,77.451,,2929,,16.193,16.176,6.857,,2126,,-6.498,-6.505,-10.022,,1934,,-26.271,-26.286,-24.264,,1782,,0.111,0.000,1.231,,2056,,-16.586,-16.615,-15.121,,1871,,15.848,15.648,15.736,,2228
12.292,,,0.017,0,,87.747,87.736,78.681,,2943,,18.965,18.989,10.022,,2162,,-5.419,-5.451,-8.879,,1947,,-26.844,-26.813,-24.352,,1781,,0.234,0.000,1.231,,2056,,-16.223,-16.264,-15.209,,1870,,15.909,15.912,15.736,,2228
12.343,,,0.000,0,,88.744,88.703,80.000,,2958,,21.073,21.099,13.011,,2196,,-4.324,-4.308,-7.824,,1959,,-27.347,-27.341,-24.703,,1777,,0.260,0.000,1.231,,2056,,-15.916,-15.912,-15.209,,1870,,15.920,15.912,16.000,,2231
12.391,,,0.000,0,,89.508,89.495,81.231,,2972,,22.790,22.769,15.560,,2225,,-3.265,-3.253,-6.769,,1971,,-27.845,-27.868,-24.967,,1774,,0.359,0.000,1.231,,2056,,-15.513,-15.473,-15.209,,1870,,15.855,15.912,16.000,,2231
12.441,,,0.002,0,,90.017,89.846,82.637,,2988,,24.117,24.088,18.286,,2256,,-2.768,-2.901,-5.714,,1983,,-28.225,-28.132,-25.582,,1767,,0.352,0.000,1.231,,2056,,-15.006,-15.209,-15.209,,1870,,15.772,15.912,16.000,,2231
12.491,,,0.017,0,,90.113,90.110,83.780,,3001,,24.983,24.967,20.484,,2281,,-2.425,-2.637,-4.747,,1994,,-28.479,-28.484,-26.110,,1761,,0.501,0.000,1.231,,2056,,-14.522,-14.505,-15.121,,1871,,15.647,15.648,16.000,,2231
12.540,,,0.006,0,,90.113,90.110,84.571,,3010,,24.983,24.967,22.066,,2299,,-2.425,-2.637,-3.868,,2004,,-28.479,-28.484,-26.462,,1757,,0.501,0.000,1.231,,2056,,-14.522,-14.505,-14.945,,1873,,15.647,15.648,16.000,,2231
12.590,,,0.000,0,,89.300,89.319,84.923,,3014,,25.520,25.407,23.033,,2310,,-2.191,-2.198,-3.341,,2010,,-28.754,-28.747,-26.549,,1756,,1.169,1.143,1.231,,2056,,-13.577,-13.538,-14.945,,1873,,15.541,15.648,16.000,,2231
12.640,,,0.008,0,,88.212,88.176,84.923,,3014,,25.343,25.407,23.736,,2318,,-2.530,-2.549,-2.901,,2015,,-29.008,-29.011,-26.725,,1754,,1.966,1.934,1.231,,2056,,-12.908,-12.923,-14.681,,1876,,15.587,15.648,16.000,,2231
12.690,,,0.008,0,,85.625,85.626,84.923,,3014,,24.850,24.879,24.000,,2321,,-3.279,-3.253,-2.637,,2018,,-29.171,-29.011,-26.901,,1752,,3.039,3.077,1.582,,2060,,-11.969,-11.956,-14.330,,1880,,15.716,15.648,16.000,,2231
12.740,,,0.008,0,,82.168,82.198,84.923,,3014,,24.337,24.352,24.000,,2321,,-4.786,-4.747,-2.462,,2020,,-29.040,-29.011,-27.077,,1750,,3.847,3.868,2.286,,2068,,-11.004,-10.989,-13.978,,1884,,15.885,15.912,16.000,,2231
12.790,,,0.004,0,,78.573,78.593,84.747,,3012,,23.287,23.297,24.000,,2321,,-6.426,-6.418,-2.637,,2018,,-28.884,-29.011,-27.077,,1750,,4.953,4.923,3.077,,2077,,-9.961,-9.934,-13.451,,1890,,16.241,16.264,16.000,,2231
12.840,,,0.018,0,,74.708,74.725,83.341,,2996,,21.651,21.626,24.088,,2322,,-8.245,-8.264,-3.341,,2010,,-28.724,-28.747,-27.077,,1750,,6.145,6.154,3.868,,2086,,-8.946,-8.967,-12.659,,1899,,16.671,16.703,16.088,,2232
12.891,,,0.006,0,,71.560,71.560,80.440,,2963,,20.086,20.044,23.912,,2320,,-9.914,-9.934,-4.484,,1997,,-28.522,-28.484,-27.165,,1749,,7.562,7.560,4.659,,2095,,-8.360,-8.352,-11.692,,1910,,16.911,16.703,16.440,,2236
12.940,,,0.008,0,,67.833,67.868,76.659,,2920,,18.061,18.022,23.297,,2313,,-11.389,-11.429,-5.978,,1980,,-28.430,-28.484,-27.077,,1750,,8.765,8.791,5.890,,2109,,-7.548,-7.560,-10.549,,1923,,17.024,16.967,16.967,,2242
12.991,,,0.002,0,,64.174,64.176,72.527,,2873,,15.191,15.209,22.066,,2299,,-13.874,-13.890,-7.736,,1960,,-28.571,-28.484,-27.077,,1750,,10.542,10.549,7.297,,2125,,-6.637,-6.593,-9.407,,1936,,17.119,16.967,17.231,,2245
13.040,,,0.003,0,,60.461,60.484,68.747,,2830,,12.981,13.011,20.220,,2278,,-16.629,-16.615,-9.582,,1939,,-28.400,-28.484,-27.077,,1750,,11.816,11.780,8.791,,2142,,-5.770,-5.802,-8.264,,1949,,17.068,16.967,17.143,,2244
13.091,,,0.008,0,,57.288,57.319,65.231,,2790,,11.355,11.341,17.758,,2250,,-17.627,-17.670,-11.692,,1915,,-28.012,-28.220,-27.077,,1750,,13.323,13.363,9.934,,2155,,-5.147,-5.187,-7.473,,1958,,16.991,16.967,17.143,,2244
13.140,,,0.004,0,,53.778,53.802,61.802,,2751,,9.212,9.231,15.385,,2223,,-18.576,-18.549,-13.802,,1891,,-27.781,-27.956,-27.077,,1750,,14.540,14.505,11.253,,2170,,-4.330,-4.308,-6.945,,1964,,17.030,16.967,17.143,,2244
13.191,,,0.007,0,,50.752,50.725,58.286,,2711,,7.286,7.297,13.011,,2196,,-19.958,-19.956,-15.560,,1871,,-27.613,-27.692,-27.077,,1750,,15.835,15.824,12.396,,2183,,-3.377,-3.341,-6.593,,1968,,17.122,16.967,17.143,,2244
13.240,,,0.005,0,,45.980,45.978,54.945,,2673,,5.013,5.011,10.989,,2173,,-22.370,-22.330,-16.967,,1855,,-27.254,-27.253,-27.077,,1750,,17.645,17.670,13.626,,2197,,-2.428,-2.462,-6.066,,1974,,17.045,16.967,17.143,,2244
13.290,,,0.008,0,,42.503,42.462,51.692,,2636,,3.481,3.516,8.967,,2150,,-22.636,-22.681,-18.637,,1836,,-26.628,-26.637,-26.901,,1752,,18.665,18.637,14.769,,2210,,-2.135,-2.110,-5.275,,1983,,16.923,16.967,17.143,,2244
13.341,,,0.008,0,,39.108,39.121,48.000,,2594,,1.534,1.495,7.033,,2128,,-22.354,-22.330,-20.220,,1818,,-26.091,-26.110,-26.549,,1756,,18.734,18.637,16.176,,2226,,-0.970,-0.967,-4.308,,1994,,16.839,16.967,17.143,,2244
13.390,,,0.008,0,,35.573,35.604,44.132,,2550,,0.064,0.000,5.099,,2106,,-22.645,-22.681,-21.363,,1805,,-25.047,-25.055,-25.934,,1763,,19.322,19.165,17.231,,2238,,0.065,0.000,-3.165,,2007,,16.708,16.703,17.143,,2244
13.440,,,0.004,0,,32.134,32.176,40.527,,2509,,-0.901,-0.879,3.429,,2087,,-22.989,-23.033,-21.802,,1800,,-23.467,-23.473,-24.967,,1774,,20.216,20.220,17.934,,2246,,0.752,0.000,-2.022,,2020,,16.526,16.703,17.143,,2244
13.490,,,0.001,0,,28.814,28.835,37.099,,2470,,-1.793,-1.758,1.495,,2065,,-22.556,-22.593,-21.978,,1798,,-21.891,-21.890,-23.912,,1786,,20.701,20.571,18.462,,2252,,1.316,1.319,-1.231,,2029,,16.067,16.088,17.143,,2244
13.540,,,0.006,0,,26.343,26.374,33.758,,2432,,-2.501,-2.462,0.176,,2050,,-22.154,-22.330,-22.066,,1797,,-20.549,-20.571,-22.330,,1804,,20.933,20.923,19.077,,2259,,1.628,1.670,-0.791,,2034,,15.274,15.297,17.055,,2243
13.591,,,0.007,0,,23.188,23.209,30.418,,2394,,-2.807,-2.725,-0.967,,2037,,-21.498,-21.538,-22.154,,1796,,-18.865,-18.901,-20.747,,1822,,20.816,20.923,19.516,,2264,,1.430,1.407,-0.352,,2039,,14.119,14.154,16.879,,2241
13.640,,,0.004,0,,20.083,20.044,27.429,,2360,,-2.962,-2.989,-1.582,,2030,,-20.121,-20.132,-22.154,,1796,,-17.303,-17.319,-19.165,,1840,,19.940,19.956,19.780,,2267,,1.071,1.055,-0.176,,2041,,12.937,12.923,16.176,,2233
13.690,,,0.003,0,,17.527,17.495,24.615,,2328,,-3.277,-3.253,-2.022,,2025,,-18.431,-18.462,-21.890,,1799,,-15.898,-15.912,-17.758,,1856,,18.355,18.374,19.780,,2267,,0.874,1.055,-0.176,,2041,,11.682,11.692,15.385,,2224
13.740,,,0.008,0,,14.665,14.681,21.714,,2295,,-4.010,-4.044,-2.286,,2022,,-17.184,-17.143,-21.363,,1805,,-14.647,-14.681,-16.264,,1873,,16.678,16.703,19.429,,2263,,0.905,1.055,-0.088,,2042,,10.374,10.374,14.066,,2209
13.790,,,0.010,0,,11.840,11.868,18.989,,2264,,-5.062,-5.099,-2.549,,2019,,-16.273,-16.264,-20.308,,1817,,-13.822,-13.802,-15.121,,1886,,16.264,16.352,18.549,,2253,,1.034,1.055,-0.088,,2042,,9.546,9.582,12.659,,2193
13.840,,,0.008,0,,9.605,9.582,16.264,,2233,,-6.163,-6.154,-2.901,,2015,,-15.328,-15.297,-18.989,,1832,,-13.022,-13.011,-14.154,,1897,,16.025,16.000,17.670,,2243,,1.195,1.055,-0.088,,2042,,8.930,8.967,11.429,,2179
13.890,,,0.005,0,,7.727,7.736,13.802,,2205,,-7.263,-7.297,-3.516,,2008,,-14.272,-14.242,-17.670,,1847,,-12.266,-12.308,-13.363,,1906,,15.586,15.560,16.879,,2234,,1.323,1.319,0.000,,2043,,8.517,8.703,10.374,,2167
