# csv_version=1
# scenario="HM_human"
# t0_unix=1781485179.4077742
# t0_iso="2026-06-15T09:59:39+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=true
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
3.250,,,0.019,0,,1.750,1.670,1.934,,2027,,1.507,1.407,1.407,,2025,,2.869,2.725,2.725,,2110,,0.350,0.000,-0.440,,2008,,1.260,1.319,0.879,,2010,,1.012,0.879,0.967,,2113,,0.215,0.000,0.000,,1965
3.292,,,0.006,0,,1.755,1.670,1.934,,2027,,1.513,1.407,1.407,,2025,,2.869,2.725,2.725,,2110,,0.348,0.000,-0.440,,2008,,1.256,1.319,0.879,,2010,,1.012,0.879,0.967,,2113,,0.211,0.000,0.000,,1965
3.349,,,0.000,0,,1.769,1.670,2.022,,2028,,1.528,1.407,1.407,,2025,,2.870,2.725,2.725,,2110,,0.344,0.000,-0.440,,2008,,1.242,1.319,0.879,,2010,,1.013,0.879,0.879,,2112,,0.199,0.000,0.000,,1965
3.400,,,0.021,0,,1.776,1.670,2.022,,2028,,1.536,1.407,1.407,,2025,,2.871,2.725,2.725,,2110,,0.346,0.000,-0.440,,2008,,1.228,1.319,0.879,,2010,,1.011,0.879,0.879,,2112,,0.190,0.000,0.000,,1965
3.442,,,0.029,0,,1.775,1.670,2.022,,2028,,1.539,1.407,1.407,,2025,,2.879,2.725,2.725,,2110,,0.353,0.000,-0.440,,2008,,1.226,1.319,0.879,,2010,,1.013,0.879,0.879,,2112,,0.188,0.000,0.000,,1965
3.491,,,0.012,0,,1.769,1.670,2.022,,2028,,1.542,1.407,1.407,,2025,,2.907,2.725,2.725,,2110,,0.370,0.000,-0.440,,2008,,1.242,1.319,0.879,,2010,,1.019,0.879,0.879,,2112,,0.194,0.000,0.000,,1965
3.542,,,0.002,0,,1.761,1.670,2.022,,2028,,1.540,1.407,1.407,,2025,,2.928,2.725,2.725,,2110,,0.377,0.000,-0.440,,2008,,1.252,1.319,0.879,,2010,,1.020,0.879,0.967,,2113,,0.196,0.000,0.000,,1965
3.591,,,0.001,0,,1.751,1.670,1.934,,2027,,1.541,1.407,1.407,,2025,,2.941,2.725,2.725,,2110,,0.383,0.000,-0.440,,2008,,1.264,1.319,0.879,,2010,,1.013,0.879,0.879,,2112,,0.195,0.000,0.000,,1965
3.642,,,0.021,0,,1.742,1.670,2.022,,2028,,1.543,1.407,1.407,,2025,,2.944,2.725,2.725,,2110,,0.388,0.000,-0.440,,2008,,1.265,1.319,0.879,,2010,,0.998,0.879,0.879,,2112,,0.189,0.000,0.000,,1965
3.691,,,0.016,0,,1.735,1.670,2.022,,2028,,1.547,1.407,1.407,,2025,,2.934,2.725,2.725,,2110,,0.393,0.000,-0.440,,2008,,1.258,1.319,0.879,,2010,,0.983,0.879,0.967,,2113,,0.182,0.000,0.000,,1965
3.742,,,0.012,0,,1.729,1.670,1.934,,2027,,1.549,1.407,1.407,,2025,,2.923,2.725,2.725,,2110,,0.397,0.000,-0.440,,2008,,1.244,1.319,0.879,,2010,,0.971,0.879,0.879,,2112,,0.174,0.000,0.000,,1965
3.792,,,0.002,0,,1.723,1.670,1.934,,2027,,1.551,1.407,1.407,,2025,,2.911,2.725,2.725,,2110,,0.401,0.000,-0.440,,2008,,1.226,1.319,0.879,,2010,,0.963,0.879,0.879,,2112,,0.168,0.000,0.000,,1965
3.842,,,0.002,0,,1.718,1.670,2.022,,2028,,1.565,1.407,1.407,,2025,,2.911,2.725,2.725,,2110,,0.421,0.000,-0.440,,2008,,1.218,1.319,0.879,,2010,,0.965,0.879,0.879,,2112,,0.164,0.000,0.000,,1965
3.891,,,0.016,0,,1.714,1.670,1.934,,2027,,1.582,1.407,1.407,,2025,,2.915,2.725,2.725,,2110,,0.431,0.000,-0.440,,2008,,1.202,1.319,0.879,,2010,,0.965,0.879,0.967,,2113,,0.150,0.000,0.000,,1965
3.950,,,0.000,0,,1.720,1.670,1.934,,2027,,1.606,1.407,1.407,,2025,,2.922,2.725,2.725,,2110,,0.438,0.000,-0.440,,2008,,1.187,1.319,0.879,,2010,,0.971,0.879,0.879,,2112,,0.133,0.000,0.000,,1965
3.992,,,0.025,0,,1.725,1.670,2.022,,2028,,1.618,1.407,1.407,,2025,,2.929,2.725,2.725,,2110,,0.439,0.000,-0.440,,2008,,1.180,1.319,0.879,,2010,,0.970,0.879,0.879,,2112,,0.124,0.000,0.000,,1965
4.041,,,0.019,0,,1.736,1.670,2.022,,2028,,1.641,1.670,1.407,,2025,,2.939,2.725,2.725,,2110,,0.448,0.000,-0.440,,2008,,1.171,1.319,0.879,,2010,,0.971,0.879,0.879,,2112,,0.109,0.000,0.000,,1965
4.091,,,0.012,0,,1.739,1.670,1.934,,2027,,1.655,1.670,1.407,,2025,,2.946,2.989,2.725,,2110,,0.460,0.000,-0.440,,2008,,1.167,1.319,0.879,,2010,,0.969,0.879,0.967,,2113,,0.103,0.000,0.000,,1965
4.142,,,0.002,0,,1.737,1.670,2.022,,2028,,1.668,1.670,1.582,,2027,,2.952,2.989,2.725,,2110,,0.479,0.000,-0.440,,2008,,1.164,1.319,0.879,,2010,,0.966,0.879,0.879,,2112,,0.100,0.000,0.000,,1965
4.191,,,0.002,0,,1.733,1.670,1.934,,2027,,1.678,1.670,1.582,,2027,,2.969,2.989,2.813,,2111,,0.492,0.000,-0.440,,2008,,1.162,1.319,0.879,,2010,,0.970,0.879,0.967,,2113,,0.100,0.000,0.000,,1965
4.242,,,0.001,0,,1.729,1.670,1.934,,2027,,1.685,1.670,1.670,,2028,,2.983,2.989,2.901,,2112,,0.501,0.000,-0.440,,2008,,1.159,1.319,0.879,,2010,,0.972,0.879,0.879,,2112,,0.100,0.000,0.000,,1965
4.299,,,0.022,0,,1.723,1.670,2.022,,2028,,1.697,1.670,1.670,,2028,,2.994,2.989,2.989,,2113,,0.514,0.000,-0.440,,2008,,1.158,1.319,0.879,,2010,,0.970,0.879,0.879,,2112,,0.094,0.000,0.000,,1965
4.349,,,0.017,0,,1.720,1.670,1.934,,2027,,1.707,1.670,1.670,,2028,,2.998,2.989,2.989,,2113,,0.522,0.000,-0.440,,2008,,1.146,1.319,0.879,,2010,,0.967,0.879,0.879,,2112,,0.084,0.000,0.000,,1965
4.391,,,0.002,0,,1.719,1.670,1.934,,2027,,1.713,1.670,1.670,,2028,,2.998,2.989,2.989,,2113,,0.528,0.000,-0.440,,2008,,1.138,1.319,0.879,,2010,,0.964,0.879,0.967,,2113,,0.078,0.000,0.000,,1965
4.441,,,0.000,0,,1.722,1.670,1.934,,2027,,1.718,1.670,1.670,,2028,,3.000,2.989,2.989,,2113,,0.531,0.000,-0.440,,2008,,1.120,1.319,0.879,,2010,,0.969,0.879,0.879,,2112,,0.074,0.000,0.000,,1965
4.491,,,0.002,0,,1.722,1.670,2.022,,2028,,1.718,1.670,1.670,,2028,,3.003,2.989,2.989,,2113,,0.532,0.000,-0.440,,2008,,1.116,1.319,0.879,,2010,,0.975,0.879,0.879,,2112,,0.077,0.000,0.000,,1965
4.548,,,0.016,0,,1.716,1.670,1.934,,2027,,1.718,1.670,1.670,,2028,,3.008,2.989,2.989,,2113,,0.543,0.000,-0.440,,2008,,1.121,1.319,0.879,,2010,,0.977,0.879,0.967,,2113,,0.087,0.000,0.000,,1965
4.599,,,0.010,0,,1.710,1.670,1.934,,2027,,1.721,1.670,1.670,,2028,,3.005,2.989,2.989,,2113,,0.559,0.000,-0.440,,2008,,1.130,1.319,0.879,,2010,,0.975,0.879,0.879,,2112,,0.094,0.000,0.000,,1965
4.641,,,0.000,0,,1.708,1.670,1.934,,2027,,1.722,1.670,1.670,,2028,,3.000,2.989,2.989,,2113,,0.565,0.000,-0.440,,2008,,1.129,1.319,0.879,,2010,,0.974,0.879,0.879,,2112,,0.096,0.000,0.000,,1965
4.698,,,0.018,0,,1.710,1.670,2.022,,2028,,1.725,1.670,1.670,,2028,,2.983,2.989,2.989,,2113,,0.572,0.000,-0.440,,2008,,1.117,1.319,0.879,,2010,,0.974,0.879,0.879,,2112,,0.095,0.000,0.000,,1965
4.742,,,0.009,0,,1.711,1.670,2.022,,2028,,1.724,1.670,1.670,,2028,,2.975,2.989,2.989,,2113,,0.571,0.000,-0.440,,2008,,1.105,1.319,0.879,,2010,,0.974,0.879,0.879,,2112,,0.094,0.000,0.000,,1965
4.799,,,0.013,0,,1.709,1.670,2.022,,2028,,1.722,1.670,1.670,,2028,,2.956,2.989,2.989,,2113,,0.579,0.000,-0.440,,2008,,1.074,1.055,0.879,,2010,,0.961,0.879,0.967,,2113,,0.090,0.000,0.000,,1965
