# csv_version=1
# scenario="HM_human"
# t0_unix=1781485278.0972962
# t0_iso="2026-06-15T10:01:18+0900"
# motor_ids=[1, 2, 3, 4, 5, 6, 7]
# leader_sign={"1": -1.0, "2": 1.0, "3": -1.0, "4": 1.0, "5": -1.0, "6": 1.0, "7": -1.0}
# leader_scale={"1": 1.0, "2": 1.0, "3": 1.0, "4": 1.0, "5": 1.0, "6": 1.0, "7": 1.0}
# relay_mode="calib_ik"
# relay_active=false
# leader_connected=false
# imu_connected=true
# safe_profile_velocity=150
# max_vel_deg_s=180.0
# joint_limit_deg={"1": 120, "2": 120, "3": 90, "4": 140, "5": 90, "6": 90, "7": 90}
# leader_zero_offset_deg={"5": 90.0}
t,ev,leader_age,imu_age,read_fail,L1_deg,C1_deg,G1_deg,P1_deg,Lraw1,Praw1,L2_deg,C2_deg,G2_deg,P2_deg,Lraw2,Praw2,L3_deg,C3_deg,G3_deg,P3_deg,Lraw3,Praw3,L4_deg,C4_deg,G4_deg,P4_deg,Lraw4,Praw4,L5_deg,C5_deg,G5_deg,P5_deg,Lraw5,Praw5,L6_deg,C6_deg,G6_deg,P6_deg,Lraw6,Praw6,L7_deg,C7_deg,G7_deg,P7_deg,Lraw7,Praw7
0.952,,,0.008,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.002,,,0.000,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.052,,,0.003,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.102,,,0.001,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.152,,,0.023,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.202,,,0.002,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.253,,,0.053,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.303,,,0.004,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.352,,,0.017,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.403,,,0.013,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.453,,,0.008,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.502,,,0.004,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.552,,,0.013,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.602,,,0.013,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.653,,,0.015,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.000,0.440,,2045,,-0.445,0.000,-0.440,,2038,,-2.121,-2.198,-1.846,,2027,,2.393,2.286,2.374,,2076
1.709,MARK:base_changed_j3_2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.709,MARK:base_changed_j4_2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.709,MARK:base_changed_j5_2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.709,MARK:base_changed_j6_2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.709,MARK:base_changed_j7_2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.709,,,0.015,0,,0.398,0.000,0.000,,2048,,0.325,0.000,0.000,,2048,,-1.575,-1.758,-1.758,,2028,,1.296,0.440,0.440,,2045,,-0.445,-0.440,-0.440,,2038,,-2.121,-1.846,-1.846,,2027,,2.393,2.374,2.374,,2076
1.752,,,0.009,0,,-0.007,0.000,0.000,,2048,,-0.003,0.000,0.000,,2048,,0.008,-1.758,-1.758,,2028,,0.003,0.440,0.440,,2045,,-0.018,-0.440,-0.440,,2038,,-0.004,-1.846,-1.846,,2027,,0.004,2.374,2.374,,2076
1.802,,,0.009,0,,-0.011,0.000,0.000,,2048,,-0.004,0.000,0.000,,2048,,0.015,-1.758,-1.758,,2028,,0.004,0.440,0.440,,2045,,-0.026,-0.440,-0.440,,2038,,-0.005,-1.846,-1.846,,2027,,0.005,2.374,2.374,,2076
1.852,,,0.006,0,,-0.014,0.000,0.000,,2048,,-0.003,0.000,0.000,,2048,,0.019,-1.758,-1.758,,2028,,0.008,0.440,0.440,,2045,,-0.036,-0.440,-0.440,,2038,,-0.008,-1.846,-1.846,,2027,,0.008,2.374,2.374,,2076
1.902,,,0.003,0,,-0.016,0.000,0.000,,2048,,-0.003,0.000,0.000,,2048,,0.018,-1.758,-1.758,,2028,,0.006,0.440,0.440,,2045,,-0.027,-0.440,-0.440,,2038,,-0.011,-1.846,-1.846,,2027,,0.008,2.374,2.374,,2076
1.952,,,0.035,0,,-0.019,0.000,0.000,,2048,,-0.001,0.000,0.000,,2048,,0.013,-1.758,-1.758,,2028,,0.004,0.440,0.440,,2045,,-0.014,-0.440,-0.440,,2038,,-0.012,-1.846,-1.846,,2027,,0.007,2.374,2.374,,2076
2.002,,,0.015,0,,-0.023,0.000,0.000,,2048,,-0.003,0.000,0.000,,2048,,0.012,-1.758,-1.758,,2028,,0.002,0.440,0.440,,2045,,0.001,-0.440,-0.440,,2038,,-0.011,-1.846,-1.846,,2027,,0.008,2.374,2.374,,2076
2.052,,,0.008,0,,-0.032,0.000,0.000,,2048,,-0.004,0.000,0.000,,2048,,0.012,-1.758,-1.758,,2028,,0.009,0.440,0.440,,2045,,0.012,-0.440,-0.440,,2038,,-0.008,-1.846,-1.846,,2027,,0.017,2.374,2.374,,2076
2.103,,,0.004,0,,-0.039,0.000,0.000,,2048,,-0.007,0.000,0.000,,2048,,0.008,-1.758,-1.758,,2028,,0.015,0.440,0.440,,2045,,0.016,-0.440,-0.440,,2038,,-0.005,-1.846,-1.846,,2027,,0.026,2.374,2.374,,2076
2.152,,,0.033,0,,-0.045,0.000,0.000,,2048,,-0.009,0.000,0.000,,2048,,0.003,-1.758,-1.758,,2028,,0.022,0.440,0.440,,2045,,0.017,-0.440,-0.440,,2038,,0.000,-1.846,-1.846,,2027,,0.032,2.374,2.374,,2076
2.202,,,0.006,0,,-0.047,0.000,0.000,,2048,,-0.011,0.000,0.000,,2048,,-0.011,-1.758,-1.758,,2028,,0.024,0.440,0.440,,2045,,0.028,-0.440,-0.440,,2038,,0.012,-1.846,-1.846,,2027,,0.034,2.374,2.374,,2076
2.252,,,0.008,0,,-0.047,0.000,0.000,,2048,,-0.012,0.000,0.000,,2048,,-0.028,-1.758,-1.758,,2028,,0.026,0.440,0.440,,2045,,0.048,-0.440,-0.440,,2038,,0.019,-1.846,-1.846,,2027,,0.039,2.374,2.374,,2076
2.302,,,0.038,0,,-0.047,0.000,0.000,,2048,,-0.012,0.000,0.000,,2048,,-0.045,-1.758,-1.758,,2028,,0.030,0.440,0.440,,2045,,0.065,-0.440,-0.440,,2038,,0.030,-1.846,-1.846,,2027,,0.044,2.374,2.374,,2076
2.352,,,0.009,0,,-0.048,0.000,0.000,,2048,,-0.015,0.000,0.000,,2048,,-0.061,-1.758,-1.758,,2028,,0.036,0.440,0.440,,2045,,0.075,-0.440,-0.440,,2038,,0.040,-1.846,-1.846,,2027,,0.052,2.374,2.374,,2076
2.402,,,0.009,0,,-0.048,0.000,0.000,,2048,,-0.017,0.000,0.000,,2048,,-0.067,-1.758,-1.758,,2028,,0.044,0.440,0.440,,2045,,0.074,-0.440,-0.440,,2038,,0.042,-1.846,-1.846,,2027,,0.062,2.374,2.374,,2076
2.452,,,0.008,0,,-0.050,0.000,0.000,,2048,,-0.020,0.000,0.000,,2048,,-0.074,-1.758,-1.758,,2028,,0.052,0.440,0.440,,2045,,0.079,-0.440,-0.440,,2038,,0.052,-1.846,-1.846,,2027,,0.069,2.374,2.374,,2076
2.502,,,0.003,0,,-0.054,0.000,0.000,,2048,,-0.024,0.000,0.000,,2048,,-0.086,-1.758,-1.758,,2028,,0.057,0.440,0.440,,2045,,0.085,-0.440,-0.440,,2038,,0.068,-1.846,-1.846,,2027,,0.072,2.374,2.374,,2076
2.552,,,0.008,0,,-0.055,0.000,0.000,,2048,,-0.026,0.000,0.000,,2048,,-0.096,-1.758,-1.758,,2028,,0.062,0.440,0.440,,2045,,0.098,-0.440,-0.440,,2038,,0.084,-1.846,-1.846,,2027,,0.078,2.374,2.374,,2076
2.603,,,0.009,0,,-0.056,0.000,0.000,,2048,,-0.031,0.000,0.000,,2048,,-0.109,-1.758,-1.758,,2028,,0.064,0.440,0.440,,2045,,0.111,-0.440,-0.440,,2038,,0.092,-1.846,-1.846,,2027,,0.085,2.374,2.374,,2076
2.652,,,0.008,0,,-0.060,0.000,0.000,,2048,,-0.041,0.000,0.000,,2048,,-0.120,-1.758,-1.758,,2028,,0.065,0.440,0.440,,2045,,0.117,-0.440,-0.440,,2038,,0.102,-1.846,-1.846,,2027,,0.094,2.374,2.374,,2076
2.702,,,0.003,0,,-0.071,0.000,0.000,,2048,,-0.050,0.000,0.000,,2048,,-0.136,-1.758,-1.758,,2028,,0.069,0.440,0.440,,2045,,0.115,-0.440,-0.440,,2038,,0.121,-1.846,-1.846,,2027,,0.103,2.374,2.374,,2076
2.752,,,0.007,0,,-0.081,0.000,0.000,,2048,,-0.056,0.000,0.000,,2048,,-0.154,-1.758,-1.758,,2028,,0.074,0.440,0.440,,2045,,0.123,-0.440,-0.440,,2038,,0.141,-1.846,-1.846,,2027,,0.107,2.374,2.374,,2076
2.802,,,0.008,0,,-0.088,0.000,0.000,,2048,,-0.061,0.000,0.000,,2048,,-0.171,-1.758,-1.758,,2028,,0.073,0.440,0.440,,2045,,0.133,-0.440,-0.440,,2038,,0.148,-1.846,-1.846,,2027,,0.106,2.374,2.374,,2076
2.852,,,0.002,0,,-0.091,0.000,0.000,,2048,,-0.063,0.000,0.000,,2048,,-0.181,-1.758,-1.758,,2028,,0.073,0.440,0.440,,2045,,0.150,-0.440,-0.440,,2038,,0.149,-1.846,-1.846,,2027,,0.104,2.374,2.374,,2076
2.903,,,0.001,0,,-0.093,0.000,0.000,,2048,,-0.065,0.000,0.000,,2048,,-0.190,-1.758,-1.758,,2028,,0.072,0.440,0.440,,2045,,0.164,-0.440,-0.440,,2038,,0.149,-1.846,-1.846,,2027,,0.104,2.374,2.374,,2076
2.953,,,0.009,0,,-0.098,0.000,0.000,,2048,,-0.069,0.000,0.000,,2048,,-0.200,-1.758,-1.758,,2028,,0.072,0.440,0.440,,2045,,0.172,-0.440,-0.440,,2038,,0.157,-1.846,-1.846,,2027,,0.106,2.374,2.374,,2076
3.002,,,0.009,0,,-0.106,0.000,0.000,,2048,,-0.074,0.000,0.000,,2048,,-0.205,-1.758,-1.758,,2028,,0.073,0.440,0.440,,2045,,0.173,-0.440,-0.440,,2038,,0.163,-1.846,-1.846,,2027,,0.110,2.374,2.374,,2076
3.052,,,0.006,0,,-0.111,0.000,0.000,,2048,,-0.078,0.000,0.000,,2048,,-0.204,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.170,-0.440,-0.440,,2038,,0.160,-1.846,-1.846,,2027,,0.113,2.374,2.374,,2076
3.102,,,0.008,0,,-0.113,0.000,0.000,,2048,,-0.080,0.000,-0.088,,2047,,-0.198,-1.758,-1.758,,2028,,0.074,0.440,0.440,,2045,,0.169,-0.440,-0.440,,2038,,0.157,-1.846,-1.846,,2027,,0.114,2.374,2.374,,2076
3.152,,,0.010,0,,-0.115,0.000,0.000,,2048,,-0.080,0.000,0.000,,2048,,-0.197,-1.758,-1.758,,2028,,0.073,0.440,0.440,,2045,,0.182,-0.440,-0.440,,2038,,0.159,-1.846,-1.846,,2027,,0.113,2.374,2.374,,2076
3.202,,,0.009,0,,-0.115,0.000,0.000,,2048,,-0.080,0.000,0.000,,2048,,-0.200,-1.758,-1.758,,2028,,0.069,0.440,0.440,,2045,,0.204,-0.440,-0.440,,2038,,0.164,-1.846,-1.846,,2027,,0.111,2.374,2.374,,2076
3.252,,,0.039,0,,-0.114,0.000,0.000,,2048,,-0.080,0.000,0.000,,2048,,-0.203,-1.758,-1.758,,2028,,0.068,0.440,0.440,,2045,,0.230,-0.440,-0.440,,2038,,0.166,-1.846,-1.846,,2027,,0.112,2.374,2.374,,2076
3.302,,,0.011,0,,-0.117,0.000,0.000,,2048,,-0.089,0.000,0.000,,2048,,-0.204,-1.758,-1.758,,2028,,0.067,0.440,0.440,,2045,,0.253,-0.440,-0.440,,2038,,0.168,-1.846,-1.846,,2027,,0.123,2.374,2.374,,2076
3.353,,,0.026,0,,-0.120,0.000,0.000,,2048,,-0.093,0.000,0.000,,2048,,-0.201,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.266,-0.440,-0.440,,2038,,0.178,-1.846,-1.846,,2027,,0.134,2.374,2.374,,2076
3.402,,,0.019,0,,-0.124,0.000,0.000,,2048,,-0.097,0.000,0.000,,2048,,-0.204,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.277,-0.440,-0.440,,2038,,0.184,-1.846,-1.846,,2027,,0.138,2.374,2.374,,2076
3.452,,,0.008,0,,-0.124,0.000,0.000,,2048,,-0.099,0.000,0.000,,2048,,-0.207,-1.758,-1.758,,2028,,0.077,0.440,0.440,,2045,,0.308,-0.440,-0.440,,2038,,0.194,-1.846,-1.846,,2027,,0.136,2.374,2.374,,2076
3.502,,,0.003,0,,-0.118,0.000,0.000,,2048,,-0.098,0.000,0.000,,2048,,-0.205,-1.758,-1.758,,2028,,0.070,0.440,0.440,,2045,,0.369,-0.440,-0.440,,2038,,0.198,-1.846,-1.846,,2027,,0.129,2.374,2.374,,2076
3.552,,,0.007,0,,-0.114,0.000,0.000,,2048,,-0.099,0.000,0.000,,2048,,-0.209,-1.758,-1.758,,2028,,0.067,0.440,0.440,,2045,,0.421,-0.440,-0.440,,2038,,0.198,-1.846,-1.846,,2027,,0.128,2.374,2.374,,2076
3.602,,,0.020,0,,-0.113,0.000,0.000,,2048,,-0.101,0.000,0.000,,2048,,-0.208,-1.758,-1.758,,2028,,0.068,0.440,0.440,,2045,,0.440,-0.440,-0.440,,2038,,0.203,-1.846,-1.846,,2027,,0.132,2.374,2.374,,2076
3.652,,,0.007,0,,-0.116,0.000,0.000,,2048,,-0.104,0.000,0.000,,2048,,-0.204,-1.758,-1.758,,2028,,0.071,0.440,0.440,,2045,,0.442,-0.440,-0.440,,2038,,0.212,-1.846,-1.846,,2027,,0.139,2.374,2.374,,2076
3.702,,,0.008,0,,-0.117,0.000,0.000,,2048,,-0.105,0.000,0.000,,2048,,-0.197,-1.758,-1.758,,2028,,0.074,0.440,0.440,,2045,,0.444,-0.440,-0.440,,2038,,0.211,-1.846,-1.846,,2027,,0.143,2.374,2.374,,2076
3.752,,,0.007,0,,-0.116,0.000,0.000,,2048,,-0.104,0.000,0.000,,2048,,-0.195,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.458,-0.440,-0.440,,2038,,0.209,-1.846,-1.846,,2027,,0.140,2.374,2.374,,2076
3.802,,,0.002,0,,-0.113,0.000,0.000,,2048,,-0.100,0.000,0.000,,2048,,-0.197,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.482,-0.440,-0.440,,2038,,0.209,-1.846,-1.846,,2027,,0.130,2.374,2.374,,2076
3.852,,,0.009,0,,-0.110,0.000,0.000,,2048,,-0.094,0.000,0.000,,2048,,-0.199,-1.758,-1.758,,2028,,0.075,0.440,0.440,,2045,,0.505,-0.440,-0.440,,2038,,0.214,-1.846,-1.846,,2027,,0.122,2.374,2.374,,2076
3.902,,,0.009,0,,-0.108,0.000,0.000,,2048,,-0.090,0.000,0.000,,2048,,-0.200,-1.758,-1.758,,2028,,0.076,0.440,0.440,,2045,,0.514,-0.440,-0.440,,2038,,0.218,-1.846,-1.846,,2027,,0.119,2.374,2.374,,2076
3.952,,,0.006,0,,-0.109,0.000,0.000,,2048,,-0.089,0.000,0.000,,2048,,-0.199,-1.758,-1.758,,2028,,0.076,0.440,0.440,,2045,,0.518,-0.440,-0.440,,2038,,0.218,-1.846,-1.846,,2027,,0.121,2.374,2.374,,2076
4.002,,,0.019,0,,-0.111,0.000,0.000,,2048,,-0.091,0.000,0.000,,2048,,-0.198,-1.758,-1.758,,2028,,0.079,0.440,0.440,,2045,,0.516,-0.440,-0.440,,2038,,0.222,-1.846,-1.846,,2027,,0.127,2.374,2.374,,2076
4.052,,,0.009,0,,-0.115,0.000,0.000,,2048,,-0.092,0.000,0.000,,2048,,-0.198,-1.758,-1.758,,2028,,0.085,0.440,0.440,,2045,,0.511,-0.440,-0.440,,2038,,0.230,-1.846,-1.846,,2027,,0.133,2.374,2.374,,2076
4.103,,,0.029,0,,-0.119,0.000,0.000,,2048,,-0.093,0.000,0.000,,2048,,-0.205,-1.758,-1.758,,2028,,0.089,0.440,0.440,,2045,,0.509,-0.440,-0.440,,2038,,0.232,-1.846,-1.846,,2027,,0.132,2.374,2.374,,2076
4.152,,,0.006,0,,-0.116,0.000,0.000,,2048,,-0.086,0.000,0.000,,2048,,-0.209,-1.758,-1.758,,2028,,0.094,0.440,0.440,,2045,,0.504,-0.440,-0.440,,2038,,0.230,-1.846,-1.846,,2027,,0.123,2.374,2.374,,2076
4.202,,,0.000,0,,-0.110,0.000,0.000,,2048,,-0.078,0.000,0.000,,2048,,-0.210,-1.758,-1.758,,2028,,0.097,0.440,0.440,,2045,,0.505,-0.440,-0.440,,2038,,0.229,-1.846,-1.846,,2027,,0.112,2.374,2.374,,2076
4.252,,,0.010,0,,-0.106,0.000,0.000,,2048,,-0.073,0.000,0.000,,2048,,-0.216,-1.758,-1.758,,2028,,0.099,0.440,0.440,,2045,,0.501,-0.440,-0.440,,2038,,0.225,-1.846,-1.846,,2027,,0.108,2.374,2.374,,2076
4.302,,,0.009,0,,-0.106,0.000,0.000,,2048,,-0.068,0.000,0.000,,2048,,-0.218,-1.758,-1.758,,2028,,0.103,0.440,0.440,,2045,,0.494,-0.440,-0.440,,2038,,0.228,-1.846,-1.846,,2027,,0.107,2.374,2.374,,2076
4.352,,,0.005,0,,-0.106,0.000,0.000,,2048,,-0.064,0.000,0.000,,2048,,-0.216,-1.758,-1.758,,2028,,0.109,0.440,0.440,,2045,,0.482,-0.440,-0.440,,2038,,0.228,-1.846,-1.846,,2027,,0.109,2.374,2.374,,2076
4.402,,,0.000,0,,-0.105,0.000,0.000,,2048,,-0.059,0.000,0.000,,2048,,-0.211,-1.758,-1.758,,2028,,0.114,0.440,0.440,,2045,,0.472,-0.440,-0.440,,2038,,0.224,-1.846,-1.846,,2027,,0.110,2.374,2.374,,2076
